"Registry name","ID"
"minecraft:entity.zoglin.ambient",1445
"minecraft:entity.zoglin.angry",1446
"minecraft:entity.zoglin.attack",1447
"minecraft:entity.zoglin.death",1448
"minecraft:entity.zoglin.hurt",1449
"minecraft:entity.zoglin.step",1450
"minecraft:entity.zombie.ambient",1451
"minecraft:entity.zombie.attack_iron_door",1453
"minecraft:entity.zombie.attack_wooden_door",1452
"minecraft:entity.zombie.break_wooden_door",1454
"minecraft:entity.zombie.converted_to_drowned",1455
"minecraft:entity.zombie.death",1456
"minecraft:entity.zombie.destroy_egg",1457
"minecraft:entity.zombie.hurt",1461
"minecraft:entity.zombie.infect",1462
"minecraft:entity.zombie.step",1467
"minecraft:entity.zombie_horse.ambient",1458
"minecraft:entity.zombie_horse.death",1459
"minecraft:entity.zombie_horse.hurt",1460
"minecraft:entity.zombie_villager.ambient",1468
"minecraft:entity.zombie_villager.converted",1469
"minecraft:entity.zombie_villager.cure",1470
"minecraft:entity.zombie_villager.death",1471
"minecraft:entity.zombie_villager.hurt",1472
"minecraft:entity.zombie_villager.step",1473
"minecraft:entity.zombified_piglin.ambient",1463
"minecraft:entity.zombified_piglin.angry",1464
"minecraft:entity.zombified_piglin.death",1465
"minecraft:entity.zombified_piglin.hurt",1466
"minecraft:event.raid.horn",1061
"minecraft:intentionally_empty",853
"minecraft:item.armor.equip_chain",54
"minecraft:item.armor.equip_diamond",55
"minecraft:item.armor.equip_elytra",56
"minecraft:item.armor.equip_generic",57
"minecraft:item.armor.equip_gold",58
"minecraft:item.armor.equip_iron",59
"minecraft:item.armor.equip_leather",60
"minecraft:item.armor.equip_netherite",61
"minecraft:item.armor.equip_turtle",62
"minecraft:item.axe.scrape",71
"minecraft:item.axe.strip",70
"minecraft:item.axe.wax_off",72
"minecraft:item.bone_meal.use",159
"minecraft:item.book.page_turn",160
"minecraft:item.book.put",161
"minecraft:item.bottle.empty",163
"minecraft:item.bottle.fill",164
"minecraft:item.bottle.fill_dragonbreath",165
"minecraft:item.brush.brushing.generic",167
"minecraft:item.brush.brushing.gravel",169
"minecraft:item.brush.brushing.gravel.complete",171
"minecraft:item.brush.brushing.sand",168
"minecraft:item.brush.brushing.sand.complete",170
"minecraft:item.bucket.empty",177
"minecraft:item.bucket.empty_axolotl",178
"minecraft:item.bucket.empty_fish",179
"minecraft:item.bucket.empty_lava",180
"minecraft:item.bucket.empty_powder_snow",181
"minecraft:item.bucket.empty_tadpole",182
"minecraft:item.bucket.fill",183
"minecraft:item.bucket.fill_axolotl",184
"minecraft:item.bucket.fill_fish",185
"minecraft:item.bucket.fill_lava",186
"minecraft:item.bucket.fill_powder_snow",187
"minecraft:item.bucket.fill_tadpole",188
"minecraft:item.bundle.drop_contents",189
"minecraft:item.bundle.insert",190
"minecraft:item.bundle.remove_one",191
"minecraft:item.chorus_fruit.teleport",286
"minecraft:item.crop.plant",320
"minecraft:item.crossbow.hit",321
"minecraft:item.crossbow.loading_end",322
"minecraft:item.crossbow.loading_middle",323
"minecraft:item.crossbow.loading_start",324
"minecraft:item.crossbow.quick_charge_1",325
"minecraft:item.crossbow.quick_charge_2",326
"minecraft:item.crossbow.quick_charge_3",327
"minecraft:item.crossbow.shoot",328
"minecraft:item.dye.use",395
"minecraft:item.elytra.flying",405
"minecraft:item.firecharge.use",445
"minecraft:item.flintandsteel.use",460
"minecraft:item.glow_ink_sac.use",539
"minecraft:item.goat_horn.play",558
"minecraft:item.goat_horn.sound.0",626
"minecraft:item.goat_horn.sound.1",627
"minecraft:item.goat_horn.sound.2",628
"minecraft:item.goat_horn.sound.3",629
"minecraft:item.goat_horn.sound.4",630
"minecraft:item.goat_horn.sound.5",631
"minecraft:item.goat_horn.sound.6",632
"minecraft:item.goat_horn.sound.7",633
"minecraft:item.hoe.till",609
"minecraft:item.honey_bottle.drink",625
"minecraft:item.honeycomb.wax_on",624
"minecraft:item.ink_sac.use",665
"minecraft:item.lodestone_compass.lock",719
"minecraft:item.nether_wart.plant",837
"minecraft:item.shield.block",1140
"minecraft:item.shield.break",1141
"minecraft:item.shovel.flatten",1147
"minecraft:item.spyglass.stop_using",1259
"minecraft:item.spyglass.use",1258
"minecraft:item.totem.use",1286
"minecraft:item.trident.hit",1287
"minecraft:item.trident.hit_ground",1288
"minecraft:item.trident.return",1289
"minecraft:item.trident.riptide_1",1290
"minecraft:item.trident.riptide_2",1291
"minecraft:item.trident.riptide_3",1292
"minecraft:item.trident.throw",1293
"minecraft:item.trident.thunder",1294
"minecraft:music.creative",784
"minecraft:music.credits",785
"minecraft:music.dragon",802
"minecraft:music.end",803
"minecraft:music.game",804
"minecraft:music.menu",805
"minecraft:music.nether.basalt_deltas",806
"minecraft:music.nether.crimson_forest",807
"minecraft:music.nether.nether_wastes",818
"minecraft:music.nether.soul_sand_valley",821
"minecraft:music.nether.warped_forest",823
"minecraft:music.overworld.badlands",826
"minecraft:music.overworld.bamboo_jungle",829
"minecraft:music.overworld.cherry_grove",817
"minecraft:music.overworld.deep_dark",808
"minecraft:music.overworld.desert",825
"minecraft:music.overworld.dripstone_caves",809
"minecraft:music.overworld.flower_forest",824
"minecraft:music.overworld.forest",814
"minecraft:music.overworld.frozen_peaks",819
"minecraft:music.overworld.grove",810
"minecraft:music.overworld.jagged_peaks",811
"minecraft:music.overworld.jungle",827
"minecraft:music.overworld.lush_caves",812
"minecraft:music.overworld.meadow",816
"minecraft:music.overworld.old_growth_taiga",815
"minecraft:music.overworld.snowy_slopes",820
"minecraft:music.overworld.sparse_jungle",828
"minecraft:music.overworld.stony_peaks",822
"minecraft:music.overworld.swamp",813
"minecraft:music.under_water",830
"minecraft:music_disc.11",787
"minecraft:music_disc.13",788
"minecraft:music_disc.5",786
"minecraft:music_disc.blocks",789
"minecraft:music_disc.cat",790
"minecraft:music_disc.chirp",791
"minecraft:music_disc.far",792
"minecraft:music_disc.mall",793
"minecraft:music_disc.mellohi",794
"minecraft:music_disc.otherside",800
"minecraft:music_disc.pigstep",795
"minecraft:music_disc.relic",801
"minecraft:music_disc.stal",796
"minecraft:music_disc.strad",797
"minecraft:music_disc.wait",798
"minecraft:music_disc.ward",799
"minecraft:particle.soul_escape",1205
"minecraft:ui.button.click",1320
"minecraft:ui.cartography_table.take_result",1323
"minecraft:ui.loom.select_pattern",1321
"minecraft:ui.loom.take_result",1322
"minecraft:ui.stonecutter.select_recipe",1325
"minecraft:ui.stonecutter.take_result",1324
"minecraft:ui.toast.challenge_complete",1326
"minecraft:ui.toast.in",1327
"minecraft:ui.toast.out",1328
"minecraft:weather.rain",1395
"minecraft:weather.rain.above",1396
"mysterious_mountain_lib:presented_by_zaia",1866
"naturalist:alligator_ambient",2333
"naturalist:alligator_ambient_baby",2334
"naturalist:alligator_death",2336
"naturalist:alligator_egg_break",2327
"naturalist:alligator_egg_crack",2328
"naturalist:alligator_egg_hatch",2329
"naturalist:alligator_hurt",2335
"naturalist:bass_flop",2338
"naturalist:bear_ambient",2292
"naturalist:bear_ambient_baby",2293
"naturalist:bear_death",2291
"naturalist:bear_eat",2298
"naturalist:bear_hurt",2290
"naturalist:bear_hurt_baby",2294
"naturalist:bear_sleep",2295
"naturalist:bear_sniff",2296
"naturalist:bear_spit",2297
"naturalist:bird_ambient_bluejay",2281
"naturalist:bird_ambient_canary",2282
"naturalist:bird_ambient_cardinal",2284
"naturalist:bird_ambient_finch",2285
"naturalist:bird_ambient_robin",2283
"naturalist:bird_ambient_sparrow",2286
"naturalist:bird_death",2278
"naturalist:bird_eat",2279
"naturalist:bird_fly",2280
"naturalist:bird_hurt",2277
"naturalist:boar_ambient",2324
"naturalist:boar_death",2326
"naturalist:boar_hurt",2325
"naturalist:bucket_empty_snail",2276
"naturalist:bucket_fill_snail",2275
"naturalist:catfish_flop",2337
"naturalist:deer_ambient",2299
"naturalist:deer_ambient_baby",2301
"naturalist:deer_hurt",2300
"naturalist:deer_hurt_baby",2302
"naturalist:dragonfly_loop",2339
"naturalist:duck_ambient",2340
"naturalist:duck_death",2342
"naturalist:duck_hurt",2341
"naturalist:duck_step",2343
"naturalist:elephant_ambient",2310
"naturalist:elephant_hurt",2309
"naturalist:firefly_death",2288
"naturalist:firefly_hide",2289
"naturalist:firefly_hurt",2287
"naturalist:giraffe_ambient",2321
"naturalist:hippo_ambient",2322
"naturalist:hippo_hurt",2323
"naturalist:lion_ambient",2307
"naturalist:lion_hurt",2306
"naturalist:lion_roar",2308
"naturalist:rhino_ambient",2304
"naturalist:rhino_ambient_baby",2305
"naturalist:rhino_scrape",2303
"naturalist:rubber_ducky_ambient",2344
"naturalist:rubber_ducky_death",2346
"naturalist:rubber_ducky_hurt",2345
"naturalist:snail_back",2274
"naturalist:snail_crush",2272
"naturalist:snail_forward",2273
"naturalist:snake_hiss",2269
"naturalist:snake_hurt",2270
"naturalist:snake_rattle",2271
"naturalist:tortoise_egg_break",2330
"naturalist:tortoise_egg_crack",2331
"naturalist:tortoise_egg_hatch",2332
"naturalist:vulture_ambient",2318
"naturalist:vulture_death",2320
"naturalist:vulture_hurt",2319
"naturalist:zebra_ambient",2311
"naturalist:zebra_angry",2316
"naturalist:zebra_breathe",2315
"naturalist:zebra_death",2313
"naturalist:zebra_eat",2314
"naturalist:zebra_hurt",2312
"naturalist:zebra_jump",2317
"notreepunching:knapping",2144
"obscure_api:miracle",1865
"patchouli:book_flip",2711
"patchouli:book_open",2710
"quark:ambient.chatter",2891
"quark:ambient.clock",2889
"quark:ambient.crickets",2890
"quark:ambient.drips",2884
"quark:ambient.fire",2888
"quark:ambient.ocean",2885
"quark:ambient.rain",2886
"quark:ambient.wind",2887
"quark:block.monster_box.growl",2866
"quark:block.pipe.pickup",2868
"quark:block.pipe.pickup.lenny",2870
"quark:block.pipe.shoot",2867
"quark:block.pipe.shoot.lenny",2869
"quark:block.potato.do_it",2871
"quark:block.potato.hurt",2875
"quark:block.potato.kingbdogz",2873
"quark:block.potato.soda",2872
"quark:block.potato.yung",2874
"quark:entity.crab.die",2853
"quark:entity.crab.hurt",2854
"quark:entity.crab.idle",2855
"quark:entity.foxhound.ambient",2844
"quark:entity.foxhound.crackle",2852
"quark:entity.foxhound.death",2845
"quark:entity.foxhound.eat",2851
"quark:entity.foxhound.growl",2846
"quark:entity.foxhound.hurt",2847
"quark:entity.foxhound.pant",2848
"quark:entity.foxhound.shake",2849
"quark:entity.foxhound.whine",2850
"quark:entity.parrot.egg",2864
"quark:entity.pickarang.clank",2841
"quark:entity.pickarang.pickup",2843
"quark:entity.pickarang.spark",2842
"quark:entity.pickarang.throw",2840
"quark:entity.shiba.ambient",2828
"quark:entity.shiba.death",2831
"quark:entity.shiba.eat_arrow",2825
"quark:entity.shiba.hurt",2830
"quark:entity.shiba.pant",2829
"quark:entity.shiba.step",2827
"quark:entity.shiba.whine",2826
"quark:entity.soul_bead.idle",2865
"quark:entity.stoneling.cry",2838
"quark:entity.stoneling.die",2837
"quark:entity.stoneling.eat",2836
"quark:entity.stoneling.give",2834
"quark:entity.stoneling.meep",2832
"quark:entity.stoneling.michael",2839
"quark:entity.stoneling.purr",2833
"quark:entity.stoneling.take",2835
"quark:entity.toretoise.angry",2859
"quark:entity.toretoise.die",2856
"quark:entity.toretoise.eat",2862
"quark:entity.toretoise.eat_satiated",2861
"quark:entity.toretoise.harvest",2860
"quark:entity.toretoise.hurt",2857
"quark:entity.toretoise.idle",2858
"quark:entity.toretoise.regrow",2863
"quark:item.bucket.empty_crab",2879
"quark:item.bucket.fill_crab",2878
"quark:item.camera.shutter",2876
"quark:item.soul_powder.spawn",2877
"quark:music.endermosh",2892
"quark:music.glimmering_weald",2893
"quark:pet.device",2880
"quark:pet.neko",2881
"quark:pet.slime",2882
"quark:pet.wire",2883
"salt:block.salt.bubble_pop",1524
"salt:block.salt.cauldron.evaporate",1523
"salt:block.salt.large_salt_bud.break",1536
"salt:block.salt.large_salt_bud.fall",1540
"salt:block.salt.large_salt_bud.hit",1539
"salt:block.salt.large_salt_bud.place",1538
"salt:block.salt.large_salt_bud.step",1537
"salt:block.salt.medium_salt_bud.break",1541
"salt:block.salt.medium_salt_bud.fall",1545
"salt:block.salt.medium_salt_bud.hit",1544
"salt:block.salt.medium_salt_bud.place",1543
"salt:block.salt.medium_salt_bud.step",1542
"salt:block.salt.melt",1522
"salt:block.salt.salt.break",1526
"salt:block.salt.salt.dissolve",1521
"salt:block.salt.salt.fall",1530
"salt:block.salt.salt.hit",1529
"salt:block.salt.salt.place",1528
"salt:block.salt.salt.step",1527
"salt:block.salt.salt_cauldron.remove_salt",1525
"salt:block.salt.salt_cluster.break",1531
"salt:block.salt.salt_cluster.fall",1535
"salt:block.salt.salt_cluster.hit",1534
"salt:block.salt.salt_cluster.place",1533
"salt:block.salt.salt_cluster.step",1532
"salt:block.salt.small_salt_bud.break",1546
"salt:block.salt.small_salt_bud.fall",1550
"salt:block.salt.small_salt_bud.hit",1549
"salt:block.salt.small_salt_bud.place",1548
"salt:block.salt.small_salt_bud.step",1547
"spartanweaponry:boomerang_bounce",2729
"spartanweaponry:boomerang_fly",2727
"spartanweaponry:boomerang_hit_ground",2730
"spartanweaponry:boomerang_hit_mob",2728
"spartanweaponry:boomerang_throw",2726
"spartanweaponry:dagger_hit_ground",2716
"spartanweaponry:hammer_slams_into_ground",2733
"spartanweaponry:javelin_hit_ground",2725
"spartanweaponry:javelin_hit_mob",2724
"spartanweaponry:javelin_throw",2723
"spartanweaponry:oil_applied",2732
"spartanweaponry:throwing_knife_hit_ground",2719
"spartanweaponry:throwing_knife_hit_mob",2718
"spartanweaponry:throwing_knife_throw",2717
"spartanweaponry:throwing_weapon_hit_mob",2715
"spartanweaponry:throwing_weapon_loyalty_return",2731
"spartanweaponry:throwing_weapon_throw",2714
"spartanweaponry:tomahawk_hit_ground",2722
"spartanweaponry:tomahawk_hit_mob",2721
"spartanweaponry:tomahawk_throw",2720
"spawn:block.anthill.enter",1907
"spawn:block.anthill.exit",1908
"spawn:block.anthill.resource",1910
"spawn:block.anthill.work",1909
"spawn:block.cracked_rotten_wood.break",1929
"spawn:block.cracked_rotten_wood.fall",1933
"spawn:block.cracked_rotten_wood.hit",1932
"spawn:block.cracked_rotten_wood.place",1931
"spawn:block.cracked_rotten_wood.step",1930
"spawn:block.fallen_leaves.break",1934
"spawn:block.fallen_leaves.fall",1938
"spawn:block.fallen_leaves.hit",1937
"spawn:block.fallen_leaves.place",1936
"spawn:block.fallen_leaves.step",1935
"spawn:block.mucus.break",1919
"spawn:block.mucus.fall",1923
"spawn:block.mucus.hit",1922
"spawn:block.mucus.place",1921
"spawn:block.mucus.step",1920
"spawn:block.rotten_wood.break",1924
"spawn:block.rotten_wood.crack",1911
"spawn:block.rotten_wood.fall",1928
"spawn:block.rotten_wood.hit",1927
"spawn:block.rotten_wood.place",1926
"spawn:block.rotten_wood.step",1925
"spawn:block.rotten_wood_door.close",1916
"spawn:block.rotten_wood_door.open",1915
"spawn:block.rotten_wood_fence_gate.close",1914
"spawn:block.rotten_wood_fence_gate.open",1913
"spawn:block.rotten_wood_trapdoor.close",1918
"spawn:block.rotten_wood_trapdoor.open",1917
"spawn:block.snail_eggs.hatch",1892
"spawn:block.snail_shell.break",1939
"spawn:block.snail_shell.fall",1943
"spawn:block.snail_shell.hit",1942
"spawn:block.snail_shell.place",1941
"spawn:block.snail_shell.step",1940
"spawn:block.sunflower.seed_pickup",1899
"spawn:entity.angler_fish.deflate",1873
"spawn:entity.angler_fish.effect.deny",1875
"spawn:entity.angler_fish.effect.give",1874
"spawn:entity.ant.collect_resource",1905
"spawn:entity.ant.death",1903
"spawn:entity.ant.eat",1902
"spawn:entity.ant.hatch",1906
"spawn:entity.ant.hurt",1901
"spawn:entity.ant.idle",1900
"spawn:entity.ant.step",1904
"spawn:entity.big_fish.swim",1872
"spawn:entity.fish.ambient",1867
"spawn:entity.fish.death",1871
"spawn:entity.fish.flop",1868
"spawn:entity.fish.hurt",1870
"spawn:entity.fish.swim",1869
"spawn:entity.hamster.death",1898
"spawn:entity.hamster.eat",1897
"spawn:entity.hamster.hurt",1896
"spawn:entity.hamster.idle",1893
"spawn:entity.hamster.idle_call",1894
"spawn:entity.hamster.step",1895
"spawn:entity.seahorse.click",1881
"spawn:entity.seahorse.death",1883
"spawn:entity.seahorse.growl",1880
"spawn:entity.seahorse.hurt",1882
"spawn:entity.snail.death",1888
"spawn:entity.snail.death_hidden",1889
"spawn:entity.snail.eat",1887
"spawn:entity.snail.hurt",1886
"spawn:entity.snail.hurt_hidden",1885
"spawn:entity.snail.lay_eggs",1891
"spawn:entity.snail.shell_grow",1890
"spawn:entity.snail.slide",1884
"spawn:entity.tuna_egg.broken",1877
"spawn:entity.tuna_egg.hit",1876
"spawn:item.bucket.empty_tuna_egg",1878
"spawn:item.bucket.fill_tuna_egg",1879
"spawn:music_disc.rot",1912
"staminafortweakers:breath_scared",1474
"treechop:chop_wood",2248
"twigs:block.bamboo_leaves.break",2622
"twigs:block.bamboo_leaves.fall",2626
"twigs:block.bamboo_leaves.hit",2625
"twigs:block.bamboo_leaves.place",2624
"twigs:block.bamboo_leaves.step",2623
"twigs:block.basalt_bricks.break",2572
"twigs:block.basalt_bricks.fall",2576
"twigs:block.basalt_bricks.hit",2575
"twigs:block.basalt_bricks.place",2574
"twigs:block.basalt_bricks.step",2573
"twigs:block.bloodstone.break",2667
"twigs:block.bloodstone.fall",2671
"twigs:block.bloodstone.hit",2670
"twigs:block.bloodstone.place",2669
"twigs:block.bloodstone.step",2668
"twigs:block.bloodstone_bricks.break",2672
"twigs:block.bloodstone_bricks.fall",2676
"twigs:block.bloodstone_bricks.hit",2675
"twigs:block.bloodstone_bricks.place",2674
"twigs:block.bloodstone_bricks.step",2673
"twigs:block.calcite_bricks.break",2642
"twigs:block.calcite_bricks.fall",2646
"twigs:block.calcite_bricks.hit",2645
"twigs:block.calcite_bricks.place",2644
"twigs:block.calcite_bricks.step",2643
"twigs:block.gravel_bricks.break",2612
"twigs:block.gravel_bricks.fall",2616
"twigs:block.gravel_bricks.hit",2615
"twigs:block.gravel_bricks.place",2614
"twigs:block.gravel_bricks.step",2613
"twigs:block.lamp.break",2577
"twigs:block.lamp.fall",2581
"twigs:block.lamp.hit",2580
"twigs:block.lamp.off",2565
"twigs:block.lamp.on",2564
"twigs:block.lamp.place",2579
"twigs:block.lamp.step",2578
"twigs:block.packed_silt.break",2592
"twigs:block.packed_silt.fall",2596
"twigs:block.packed_silt.hit",2595
"twigs:block.packed_silt.place",2594
"twigs:block.packed_silt.step",2593
"twigs:block.paper_lantern.break",2627
"twigs:block.paper_lantern.fall",2631
"twigs:block.paper_lantern.hit",2630
"twigs:block.paper_lantern.place",2629
"twigs:block.paper_lantern.step",2628
"twigs:block.petrified_lichen.break",2617
"twigs:block.petrified_lichen.fall",2621
"twigs:block.petrified_lichen.hit",2620
"twigs:block.petrified_lichen.place",2619
"twigs:block.petrified_lichen.step",2618
"twigs:block.rhyolite.break",2647
"twigs:block.rhyolite.fall",2651
"twigs:block.rhyolite.hit",2650
"twigs:block.rhyolite.place",2649
"twigs:block.rhyolite.step",2648
"twigs:block.rhyolite_bricks.break",2652
"twigs:block.rhyolite_bricks.fall",2656
"twigs:block.rhyolite_bricks.hit",2655
"twigs:block.rhyolite_bricks.place",2654
"twigs:block.rhyolite_bricks.step",2653
"twigs:block.rocky_dirt.break",2567
"twigs:block.rocky_dirt.fall",2571
"twigs:block.rocky_dirt.hit",2570
"twigs:block.rocky_dirt.place",2569
"twigs:block.rocky_dirt.step",2568
"twigs:block.schist.break",2657
"twigs:block.schist.fall",2661
"twigs:block.schist.hit",2660
"twigs:block.schist.place",2659
"twigs:block.schist.step",2658
"twigs:block.schist_bricks.break",2662
"twigs:block.schist_bricks.fall",2666
"twigs:block.schist_bricks.hit",2665
"twigs:block.schist_bricks.place",2664
"twigs:block.schist_bricks.step",2663
"twigs:block.seashell.break",2632
"twigs:block.seashell.fall",2636
"twigs:block.seashell.hit",2635
"twigs:block.seashell.place",2634
"twigs:block.seashell.step",2633
"twigs:block.shroomlamp.break",2582
"twigs:block.shroomlamp.fall",2586
"twigs:block.shroomlamp.hit",2585
"twigs:block.shroomlamp.place",2584
"twigs:block.shroomlamp.step",2583
"twigs:block.silt.break",2587
"twigs:block.silt.fall",2591
"twigs:block.silt.hit",2590
"twigs:block.silt.place",2589
"twigs:block.silt.step",2588
"twigs:block.silt_pot.break",2597
"twigs:block.silt_pot.fall",2601
"twigs:block.silt_pot.hit",2600
"twigs:block.silt_pot.place",2599
"twigs:block.silt_pot.step",2598
"twigs:block.silt_pot_filled.break",2602
"twigs:block.silt_pot_filled.fall",2606
"twigs:block.silt_pot_filled.hit",2605
"twigs:block.silt_pot_filled.place",2604
"twigs:block.silt_pot_filled.step",2603
"twigs:block.silt_shingles.break",2607
"twigs:block.silt_shingles.fall",2611
"twigs:block.silt_shingles.hit",2610
"twigs:block.silt_shingles.place",2609
"twigs:block.silt_shingles.step",2608
"twigs:block.tuff_bricks.break",2637
"twigs:block.tuff_bricks.fall",2641
"twigs:block.tuff_bricks.hit",2640
"twigs:block.tuff_bricks.place",2639
"twigs:block.tuff_bricks.step",2638
"twigs:entity.pebble.throw",2566
"twigs:item.bronzed_seashell.play",2563
"untamedwilds:entity.aardvark.ambient",1637
"untamedwilds:entity.aardvark.death",1639
"untamedwilds:entity.aardvark.hurt",1638
"untamedwilds:entity.bear.ambient",1628
"untamedwilds:entity.bear.baby.ambient",1632
"untamedwilds:entity.bear.baby.cry",1633
"untamedwilds:entity.bear.death",1631
"untamedwilds:entity.bear.hurt",1630
"untamedwilds:entity.bear.warning",1629
"untamedwilds:entity.big_cat.ambient",1634
"untamedwilds:entity.big_cat.death",1636
"untamedwilds:entity.big_cat.hurt",1635
"untamedwilds:entity.bison.ambient",1627
"untamedwilds:entity.boar.ambient",1646
"untamedwilds:entity.boar.death",1648
"untamedwilds:entity.boar.hurt",1647
"untamedwilds:entity.boar.squeal",1645
"untamedwilds:entity.camel.spit",1649
"untamedwilds:entity.generic.bite",1625
"untamedwilds:entity.hippo.ambient",1626
"untamedwilds:entity.hyena.ambient",1642
"untamedwilds:entity.hyena.death",1644
"untamedwilds:entity.hyena.growl",1641
"untamedwilds:entity.hyena.hurt",1643
"untamedwilds:entity.hyena.laugh",1640
"untamedwilds:entity.opossum.ambient",1658
"untamedwilds:entity.opossum.death",1660
"untamedwilds:entity.opossum.hiss",1657
"untamedwilds:entity.opossum.hurt",1659
"untamedwilds:entity.rhino.ambient",1650
"untamedwilds:entity.rhino.death",1652
"untamedwilds:entity.rhino.hurt",1651
"untamedwilds:entity.snake.rattle",1666
"untamedwilds:entity.snake.warning",1665
"untamedwilds:entity.spitter.ambient",1654
"untamedwilds:entity.spitter.death",1656
"untamedwilds:entity.spitter.hurt",1655
"untamedwilds:entity.spitter.spit",1653
"untamedwilds:entity.tarantula.ambient",1664
"untamedwilds:entity.terror_bird.ambient",1667
"untamedwilds:entity.terror_bird.death",1669
"untamedwilds:entity.terror_bird.hurt",1668
"untamedwilds:entity.terror_bird.threat",1670
"untamedwilds:entity.wildebeest.ambient",1661
"untamedwilds:entity.wildebeest.death",1663
"untamedwilds:entity.wildebeest.hurt",1662
"untamedwilds:nothing",1671
"upgrade_aquatic:entity.jellyfish.ambient",2781
"upgrade_aquatic:entity.jellyfish.cooldown_end",2786
"upgrade_aquatic:entity.jellyfish.cooldown_start",2785
"upgrade_aquatic:entity.jellyfish.death",2783
"upgrade_aquatic:entity.jellyfish.ghost_vanish",2788
"upgrade_aquatic:entity.jellyfish.harvest",2784
"upgrade_aquatic:entity.jellyfish.hurt",2782
"upgrade_aquatic:entity.jellyfish.sting",2787
"upgrade_aquatic:entity.perch.ambient",2768
"upgrade_aquatic:entity.perch.death",2769
"upgrade_aquatic:entity.perch.flop",2771
"upgrade_aquatic:entity.perch.hurt",2770
"upgrade_aquatic:entity.pike.ambient",2762
"upgrade_aquatic:entity.pike.bite",2766
"upgrade_aquatic:entity.pike.death",2763
"upgrade_aquatic:entity.pike.flop",2765
"upgrade_aquatic:entity.pike.hurt",2764
"upgrade_aquatic:entity.pike.spit",2767
"upgrade_aquatic:entity.thrasher.ambient",2775
"upgrade_aquatic:entity.thrasher.ambient_land",2776
"upgrade_aquatic:entity.thrasher.death",2779
"upgrade_aquatic:entity.thrasher.death_land",2780
"upgrade_aquatic:entity.thrasher.flop",2774
"upgrade_aquatic:entity.thrasher.hurt",2777
"upgrade_aquatic:entity.thrasher.hurt_land",2778
"upgrade_aquatic:entity.thrasher.sonar_fire",2773
"upgrade_aquatic:entity.thrasher.thrash",2772
"upgrade_aquatic:item.bucket.empty_jellyfish",2789
"upgrade_aquatic:item.bucket.fill_jellyfish",2790
"upgrade_aquatic:music_disc.atlantis",2791
"vinery:block.grapevine_pot.squeeze",2760
"vulture:entity.vulture.death",1564
"vulture:entity.vulture.hurt",1565
"vulture:entity.vulture.idle",1566
"waddles:adelie.ambient",2677
"waddles:adelie.baby.ambient",2678
"waddles:adelie.death",2679
"waddles:adelie.hurt",2680
"waterdripsound:lavadrip",2143
"wildernature:bison_ambient",2939
"wildernature:bison_angry",2942
"wildernature:bison_death",2943
"wildernature:bison_horn",2941
"wildernature:bison_hurt",2940
"wildernature:blunderbuss_load",2973
"wildernature:blunderbuss_shoot",2972
"wildernature:boar_ambient",2950
"wildernature:boar_death",2952
"wildernature:boar_hurt",2951
"wildernature:cassowary_ambient",2966
"wildernature:cassowary_death",2968
"wildernature:cassowary_hurt",2967
"wildernature:deer_ambient",2927
"wildernature:deer_death",2929
"wildernature:deer_hurt",2928
"wildernature:dog_ambient",2969
"wildernature:dog_death",2971
"wildernature:dog_hurt",2970
"wildernature:flamingo_ambient",2957
"wildernature:flamingo_death",2959
"wildernature:flamingo_hurt",2958
"wildernature:hedgehog_ambient",2960
"wildernature:hedgehog_death",2962
"wildernature:hedgehog_hurt",2961
"wildernature:owl_ambient",2936
"wildernature:owl_death",2938
"wildernature:owl_hurt",2937
"wildernature:pelican_ambient",2944
"wildernature:pelican_death",2946
"wildernature:pelican_hurt",2945
"wildernature:penguin_ambient",2963
"wildernature:penguin_death",2965
"wildernature:penguin_hurt",2964
"wildernature:raccoon_ambient",2930
"wildernature:raccoon_death",2932
"wildernature:raccoon_hurt",2931
"wildernature:red_wolf_aggro",2956
"wildernature:red_wolf_ambient",2953
"wildernature:red_wolf_death",2955
"wildernature:red_wolf_hurt",2954
"wildernature:squirrel_ambient",2933
"wildernature:squirrel_death",2935
"wildernature:squirrel_hurt",2934
"wildernature:turkey_ambient",2947
"wildernature:turkey_death",2949
"wildernature:turkey_hurt",2948
"wizard_animals_plus:beijaflor_ambient",1987
"wizard_animals_plus:beijaflor_death",1988
"wizard_animals_plus:beijaflor_hurt",2053
"wizard_animals_plus:beluga_ambient",2044
"wizard_animals_plus:beluga_death",2045
"wizard_animals_plus:beluga_hurt",2046
"wizard_animals_plus:bemtevi_ambient",2061
"wizard_animals_plus:bison_ambient",2054
"wizard_animals_plus:bison_hurt",2055
"wizard_animals_plus:bluejay_ambient",2062
"wizard_animals_plus:bluewhale_ambient",1995
"wizard_animals_plus:bluewhale_death",2056
"wizard_animals_plus:bluewhale_hurt",1996
"wizard_animals_plus:boto_ambient",2049
"wizard_animals_plus:boto_hurt",2050
"wizard_animals_plus:camel_ambient",1959
"wizard_animals_plus:camel_death",1960
"wizard_animals_plus:camel_hurt",2064
"wizard_animals_plus:capivara_ambient",1950
"wizard_animals_plus:capivara_death",1951
"wizard_animals_plus:capivara_hurt",1952
"wizard_animals_plus:capuchin_ambient",1947
"wizard_animals_plus:capuchin_death",1949
"wizard_animals_plus:capuchin_hurt",1948
