"Registry name","Display name","Hunger","Saturation","Is meat","Fast to eat","Tags","Effects"
"minecraft:mushroom_stew","Mushroom Stew",6,0.6,"false","false","forge:foods, spawn:snail_feeds, spoiled:foods/vanilla, salt:can_be_salted, spoiled:foods, spawn:ant_tempts, wildernature:can_be_truffled, spawn:ant_feeds, c:foods, spawn:snail_tempts",""
"minecraft:mutton","Raw Mutton",2,0.3,"true","false","farmersdelight:cabbage_roll_ingredients, forge:foods/meat/raw, farmersdelight:wolf_prey, c:foods, forge:foods, croptopia:beef_mutton, spoiled:foods, forge:raw_mutton, crittersandcompanions:ferret_food, spoiled:foods/vanilla, forge:raw_meats, forge:meats",""
"minecraft:poisonous_potato","Poisonous Potato",2,0.3,"false","false","spoiled:foods, forge:foods, spoiled:foods/vanilla, c:foods, cookyourfood:raw_food_normal","{[effect.minecraft.poison, Duration: 100], Probability: 0.6}"
"minecraft:porkchop","Raw Porkchop",3,0.3,"true","false","croptopia:pork_replacements, farmersdelight:cabbage_roll_ingredients, forge:foods/meat/raw, crittersandcompanions:ferret_food, naturalist:alligator_food_items, spoiled:foods/vanilla, forge:raw_pork, alexsmobs:froststalker_breedables, c:foods, forge:raw_meats, spoiled:foods, forge:foods, forge:meats, minecraft:piglin_food, croptopia:meat_replacements",""
"minecraft:potato","Potato",1,0.3,"false","false","spawn:ant_feeds, alexsmobs:elephant_foodstuffs, c:foods, farmersdelight:cabbage_roll_ingredients, forge:foods, spawn:snail_feeds, cookyourfood:raw_food_light, quark:seed_pouch_holdable, forge:crops/potato, forge:vegetables, minecraft:villager_plantable_seeds, spawn:snail_tempts, forge:potatoes, sereneseasons:spring_crops, forge:crops, forge:vegetables/potato, spoiled:foods/vanilla, spoiled:foods, spawn:ant_tempts, naturalist:boar_food_items",""
"minecraft:pufferfish","Pufferfish",1,0.1,"false","false","alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, c:foods, minecraft:fishes, naturalist:duck_food_items, crabbersdelight:crab_trap_bait, forge:fish/raw, spoiled:foods, cold_sweat:chameleon/taming, croptopia:fishes, forge:foods, spoiled:foods/vanilla, alexsmobs:platypus_foodstuffs, c:raw_fish, quark:crab_tempt_items, alexsmobs:mimic_octopus_pufferfish_items, alexsmobs:caiman_foodstuffs, farmersdelight:cabbage_roll_ingredients, alexsmobs:seal_offerings, forge:meats, forge:raw_fishes","{[effect.minecraft.poison x 2, Duration: 1200], Probability: 1.0}, {[effect.minecraft.hunger x 3, Duration: 300], Probability: 1.0}, {[effect.minecraft.nausea, Duration: 300], Probability: 1.0}"
"minecraft:pumpkin_pie","Pumpkin Pie",8,0.3,"false","false","spoiled:foods, forge:foods, delightful:compat_pies, spoiled:foods/vanilla, c:foods",""
"minecraft:rabbit","Raw Rabbit",3,0.3,"true","false","forge:meats, naturalist:alligator_food_items, forge:foods/meat/raw, farmersdelight:wolf_prey, c:foods, forge:foods, spoiled:foods, crittersandcompanions:ferret_food, spoiled:foods/vanilla, alexsmobs:maned_wolf_breedables, forge:raw_meats, naturalist:snake_tempt_items",""
"minecraft:rabbit_stew","Rabbit Stew",10,0.6,"false","false","spoiled:foods, salt:can_be_salted, wildernature:can_be_truffled, c:foods, spoiled:foods/vanilla, forge:foods",""
"minecraft:rotten_flesh","Rotten Flesh",4,0.1,"true","false","wildernature:can_be_truffled, alexsmobs:komodo_dragon_breedables, enemyexpansion:starved_stomach, alexsmobs:bald_eagle_breedables, alexsmobs:tasmanian_devil_howling_foods, cookyourfood:raw_food_severe, forge:foods, alexsmobs:crocodile_breedables, alexsmobs:fly_breedables, salt:can_be_salted, c:foods","{[effect.minecraft.hunger, Duration: 600], Probability: 0.8}"
"minecraft:salmon","Raw Salmon",2,0.1,"false","false","cookyourfood:ok_to_eat_raw, farmersdelight:cabbage_roll_ingredients, minecraft:fishes, cold_sweat:chameleon/taming, spoiled:foods/vanilla, alexsmobs:platypus_foodstuffs, forge:fish/raw, alexsmobs:grizzly_breedables, forge:raw_fishes/salmon, c:foods, alexsmobs:grizzly_foodstuffs, crabbersdelight:crab_trap_bait, quark:crab_tempt_items, forge:foods, forge:meats, cookyourfood:raw_food_light, ecologics:penguin_tempt_items, alexsmobs:caiman_foodstuffs, alexsmobs:grizzly_tameables, croptopia:fishes, naturalist:duck_food_items, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs, naturalist:bear_tempt_items, forge:raw_fishes, spawn:tuna_feeds, alexsmobs:bald_eagle_foodstuffs, spawn:tuna_tempts, spoiled:foods, c:raw_fish",""
"minecraft:spider_eye","Spider Eye",2,0.8,"false","false","c:foods, spoiled:foods, forge:foods, cold_sweat:chameleon/taming, spoiled:foods/vanilla, naturalist:lizard_tempt_items, alexsmobs:tarantula_hawk_tameables","{[effect.minecraft.poison, Duration: 100], Probability: 1.0}"
"minecraft:suspicious_stew","Suspicious Stew",6,0.6,"false","true","spoiled:foods, salt:can_be_salted, wildernature:can_be_truffled, c:foods, spoiled:foods/vanilla, forge:foods",""
"minecraft:sweet_berries","Sweet Berries",2,0.1,"false","false","minecraft:fox_food, c:fruits/sweet_berries, spawn:ant_tempts, spawn:snail_tempts, alexsmobs:skunk_breedables, forge:fruits, c:berries, forge:berries/fruits/sweet, spoiled:foods, sereneseasons:autumn_crops, c:fruits, quark:seed_pouch_holdable, forge:fruits/sweet_berries, spawn:ant_feeds, alexsmobs:sugar_glider_tameables, forge:berries, spawn:snail_feeds, cold_sweat:chameleon/find_cold_biomes, c:fruits/sweet, c:foods, sereneseasons:spring_crops, forge:fruits/sweet, forge:foods, spoiled:foods/vanilla, alexsmobs:elephant_foodstuffs, naturalist:bear_tempt_items, sereneseasons:summer_crops",""
"minecraft:tropical_fish","Tropical Fish",1,0.1,"false","false","spawn:tuna_tempts, forge:raw_fishes, alexsmobs:platypus_foodstuffs, forge:fish/raw, cold_sweat:chameleon/taming, c:raw_fish, crabbersdelight:crab_trap_bait, alexsmobs:mantis_shrimp_tameables, minecraft:fishes, quark:crab_tempt_items, spoiled:foods, croptopia:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, ecologics:penguin_tempt_items, c:foods, farmersdelight:cabbage_roll_ingredients, naturalist:duck_food_items, alexsmobs:shoebill_foodstuffs, alexsmobs:mimic_octopus_breedables, forge:raw_fishes/tropical_fish, forge:foods, alexsmobs:seal_offerings, spoiled:foods/vanilla, spawn:tuna_feeds, cookyourfood:raw_food_normal, forge:meats",""
"miners_delight:arthropod","Arthropod",3,0.15,"true","false","miners_delight:insect_meat, brewinandchewin:raw_meats, farmersdelight:cabbage_roll_ingredients","{[effect.minecraft.nausea, Duration: 600], Probability: 0.4}"
"miners_delight:baked_cave_carrot","Baked Cave Carrot",5,0.45,"false","false","miners_delight:baked_cave_carrot, salt:can_be_salted, wildernature:can_be_truffled",""
"miners_delight:baked_cod_stew_cup","Baked Cod Stew Cup",7,0.375,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.comfort, Duration: 3000], Probability: 1.0}"
"miners_delight:baked_squid","Baked Squid",6,0.4,"true","false","cold_sweat:chameleon/taming, salt:can_be_salted, forge:squid, wildernature:can_be_truffled, alexsmobs:platypus_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, quark:crab_tempt_items, forge:cooked_fishes/squid",""
"miners_delight:baked_tentacles","Baked Tentacles",2,0.1,"true","false","salt:can_be_salted, wildernature:can_be_truffled, forge:tentacles, forge:raw_fishes/squid",""
"miners_delight:bat_cookie","Bat Cookie",1,0.05,"false","false","forge:cookies, supplementaries:cookies",""
"miners_delight:bat_rolls","Bat Rolls",7,0.45,"false","false","",""
"miners_delight:bat_soup","Bat Soup",7,0.45,"false","false","","{[effect.farmersdelight.comfort, Duration: 3600], Probability: 1.0}"
"miners_delight:bat_soup_cup","Bat Soup Cup",3,0.225,"false","false","","{[effect.farmersdelight.comfort, Duration: 1800], Probability: 1.0}"
"miners_delight:bat_wing","Bat Wing",1,0.1,"true","false","miners_delight:bat_wing, salt:can_be_salted, wildernature:can_be_truffled","{[effect.minecraft.nausea, Duration: 600], Probability: 0.4}"
"miners_delight:beef_stew_cup","Beef Stew Cup",6,0.4,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.comfort, Duration: 1800], Probability: 1.0}"
"miners_delight:beetroot_soup_cup","Beetroot Soup Cup",3,0.3,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.comfort, Duration: 1800], Probability: 1.0}"
"miners_delight:bone_broth_cup","Bone Broth Cup",4,0.35,"false","false","","{[effect.farmersdelight.comfort, Duration: 600], Probability: 1.0}"
"miners_delight:bowl_of_stuffed_squid","Bowl Of Stuffed Squid",10,0.8,"false","false","salt:can_be_salted, wildernature:can_be_truffled, nethersdelight:meal_item","{[effect.farmersdelight.nourishment, Duration: 6000], Probability: 1.0}"
"miners_delight:cave_carrot","Cave Carrot",3,0.25,"false","false","forge:crops, forge:crops/cave_carrot, forge:vegetables/cave_carrot, farmersdelight:cabbage_roll_ingredients",""
"miners_delight:cave_soup","Cave Soup",10,0.4,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.comfort, Duration: 3600], Probability: 1.0}"
"miners_delight:cave_soup_cup","Cave Soup Cup",5,0.2,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.comfort, Duration: 1800], Probability: 1.0}"
"miners_delight:chicken_soup_cup","Chicken Soup Cup",7,0.375,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.comfort, Duration: 3000], Probability: 1.0}"
"miners_delight:cooked_arthropod","Cooked Arthropod",5,0.15,"true","false","miners_delight:cooked_insect_meat, miners_delight:insect_meat",""
"miners_delight:copper_carrot","Copper Carrot",3,0.45,"false","false","","{[effect.minecraft.poison, Duration: 600], Probability: 1.0}"
"miners_delight:fish_stew_cup","Fish Stew Cup",6,0.4,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.comfort, Duration: 1800], Probability: 1.0}"
"miners_delight:glow_ink_pasta","Glow Ink Pasta",14,1.1,"false","false","","{[effect.farmersdelight.nourishment, Duration: 6000], Probability: 1.0}, {[effect.minecraft.glowing, Duration: 1800], Probability: 1.0}"
"miners_delight:glow_squid","Glow Squid",3,0.15,"true","false","alexsmobs:bald_eagle_foodstuffs, minecraft:fishes, cold_sweat:chameleon/taming, alexsmobs:platypus_foodstuffs, salt:can_be_salted, forge:raw_fishes/squid, alexsmobs:shoebill_foodstuffs, forge:glow_squid, quark:crab_tempt_items, alexsmobs:caiman_foodstuffs, forge:squid, farmersdelight:cabbage_roll_ingredients, alexsmobs:seal_offerings, wildernature:can_be_truffled","{[effect.minecraft.glowing, Duration: 600], Probability: 1.0}"
"miners_delight:improvised_barbecue_stick","Improvised Barbecue Stick",7,0.7,"true","false","wildernature:can_be_truffled, salt:can_be_salted",""
"miners_delight:insect_sandwich","Insect Sandwich",10,0.55,"false","false","",""
"miners_delight:insect_stew","Insect Stew",8,0.45,"false","false","",""
"miners_delight:insect_stew_cup","Insect Stew Cup",4,0.225,"false","false","",""
"miners_delight:insect_wrap","Insect Wrap",12,0.55,"false","false","",""
"miners_delight:moss","Moss",1,0.05,"false","false","forge:moss","{[effect.farmersdelight.comfort, Duration: 200], Probability: 1.0}"
"miners_delight:mushroom_stew_cup","Mushroom Stew Cup",3,0.3,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.comfort, Duration: 1800], Probability: 1.0}"
"miners_delight:noodle_soup_cup","Noodle Soup Cup",7,0.375,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.comfort, Duration: 3000], Probability: 1.0}"
"miners_delight:pasta_with_veggieballs","Pasta With Veggieballs",12,1.0,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.nourishment, Duration: 3600], Probability: 1.0}"
"miners_delight:pumpkin_soup_cup","Pumpkin Soup Cup",7,0.375,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.comfort, Duration: 3000], Probability: 1.0}"
"miners_delight:rabbit_stew_cup","Rabbit Stew Cup",5,0.3,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.comfort, Duration: 3000], Probability: 1.0}"
"miners_delight:seasoned_arthropods","Seasoned Arthropods",14,0.75,"false","false","","{[effect.farmersdelight.nourishment, Duration: 6000], Probability: 1.0}"
"miners_delight:silverfish_eggs","Silverfish Eggs",1,0.05,"true","false","cookyourfood:raw_food_severe",""
"miners_delight:smoked_bat_wing","Smoked Bat Wing",3,0.15,"true","false","miners_delight:bat_wing, salt:can_be_salted, wildernature:can_be_truffled",""
"miners_delight:squid","Squid",3,0.15,"true","false","salt:can_be_salted, alexsmobs:seal_offerings, farmersdelight:cabbage_roll_ingredients, wildernature:can_be_truffled, minecraft:fishes, forge:squid, alexsmobs:caiman_foodstuffs, quark:crab_tempt_items, forge:raw_fishes/squid, alexsmobs:platypus_foodstuffs, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, cold_sweat:chameleon/taming","{[effect.minecraft.blindness, Duration: 600], Probability: 0.4}"
"miners_delight:squid_sandwich","Squid Sandwich",10,0.45,"false","false","",""
"miners_delight:takoyaki","Takoyaki",12,0.55,"false","false","",""
"miners_delight:tentacles","Tentacles",1,0.05,"true","false","forge:raw_fishes/squid, wildernature:can_be_truffled, forge:tentacles, salt:can_be_salted, farmersdelight:cabbage_roll_ingredients",""
"miners_delight:vegan_hamburger","Vegan Hamburger",11,0.8,"false","false","",""
"miners_delight:vegan_patty","Vegan Patty",3,0.15,"false","false","forge:protein_patty, miners_delight:baked_cave_carrot",""
"miners_delight:vegan_steak_and_potatoes","Vegan Steak And Potatoes",12,0.6,"false","false","","{[effect.farmersdelight.nourishment, Duration: 3600], Probability: 1.0}"
"miners_delight:vegan_wrap","Vegan Wrap",10,0.7,"false","false","",""
"miners_delight:vegetable_soup_cup","Vegetable Soup Cup",6,0.4,"false","false","wildernature:can_be_truffled, salt:can_be_salted","{[effect.farmersdelight.comfort, Duration: 1800], Probability: 1.0}"
"miners_delight:weird_caviar","Weird Caviar",5,0.15,"true","false","cookyourfood:raw_food_severe, salt:can_be_salted, wildernature:can_be_truffled",""
"naturalist:bass","Raw Bass",2,0.1,"false","false","farmersdelight:cabbage_roll_ingredients, alexsmobs:platypus_foodstuffs, minecraft:fishes, cold_sweat:chameleon/taming, alexsmobs:caiman_foodstuffs, naturalist:duck_food_items, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs, forge:raw_fishes, forge:fish/raw, minecraft:is_meat, quark:crab_tempt_items, alexsmobs:bald_eagle_foodstuffs, c:raw_fish, forge:meats",""
"naturalist:catfish","Raw Catfish",2,0.1,"false","false","farmersdelight:cabbage_roll_ingredients, alexsmobs:platypus_foodstuffs, minecraft:fishes, cold_sweat:chameleon/taming, alexsmobs:caiman_foodstuffs, naturalist:duck_food_items, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs, forge:raw_fishes, forge:fish/raw, minecraft:is_meat, quark:crab_tempt_items, alexsmobs:bald_eagle_foodstuffs, c:raw_fish, forge:meats",""
"naturalist:cooked_bass","Cooked Bass",5,0.6,"false","false","alexsmobs:caiman_foodstuffs, minecraft:is_meat, cold_sweat:chameleon/taming, quark:crab_tempt_items, alexsmobs:bald_eagle_foodstuffs, forge:meats, salt:can_be_salted, forge:fish/cooked, alexsmobs:shoebill_foodstuffs, c:cooked_fish, forge:meat/cooked, alexsmobs:platypus_foodstuffs, forge:cooked_fishes, forge:cooked_fish_and_meats, c:cooked_meat, alexsmobs:seal_offerings, minecraft:fishes, wildernature:can_be_truffled",""
"naturalist:cooked_catfish","Cooked Catfish",6,0.8,"false","false","alexsmobs:caiman_foodstuffs, minecraft:is_meat, cold_sweat:chameleon/taming, quark:crab_tempt_items, alexsmobs:bald_eagle_foodstuffs, forge:meats, salt:can_be_salted, forge:fish/cooked, alexsmobs:shoebill_foodstuffs, c:cooked_fish, forge:meat/cooked, alexsmobs:platypus_foodstuffs, forge:cooked_fishes, forge:cooked_fish_and_meats, c:cooked_meat, alexsmobs:seal_offerings, minecraft:fishes, wildernature:can_be_truffled",""
"naturalist:cooked_duck","Cooked Duck",6,0.6,"true","false","forge:meat/cooked, c:cooked_meat, minecraft:is_meat",""
"naturalist:cooked_egg","Cooked Egg",5,0.6,"false","false","forge:cooked_eggs, c:cooked_eggs, forge:eggs/cooked",""
"naturalist:cooked_lizard_tail","Cooked Lizard Tail",5,0.6,"false","false","forge:meat/cooked, c:cooked_meat, minecraft:is_meat",""
"naturalist:cooked_venison","Cooked Venison",6,0.8,"true","false","forge:meat, forge:food/meat, forge:cooked_venison_compat, wildernature:can_be_truffled, twilightdelight:venison_cooked, salt:can_be_salted, forge:cooked_venison",""
"naturalist:duck","Raw Duck",2,0.3,"true","false","forge:meat/raw, c:raw_meat, minecraft:is_meat","{[effect.minecraft.hunger, Duration: 600], Probability: 0.3}"
"naturalist:lizard_tail","Lizard Tail",2,0.8,"true","false","forge:meat/raw, c:raw_meat, minecraft:is_meat","{[effect.minecraft.poison, Duration: 100], Probability: 1.0}"
"naturalist:venison","Venison",2,0.3,"true","false","naturalist:bear_tempt_items, forge:raw_venison_compat, forge:food/meat, twilightdelight:venison_raw, forge:raw_venison, forge:meat",""
"naturalistdelight:cooked_butterfly","Cooked Butterfly",2,0.5,"false","false","",""
"naturalistdelight:cooked_caterpillar","Cooked Caterpillar",3,0.7,"false","false","",""
"naturalistdelight:duck_meat","Duck Meat",4,2.0,"false","false","",""
"naturalistdelight:duck_soup","Duck Soup",12,2.0,"false","false","",""
"naturalistdelight:piece_of_cattail","Piece of Cattail",1,0.3,"false","false","",""
"obscure_api:vial_of_knowledge","Vial of Knowledge",0,0.2,"false","true","",""
"oceansdelight:baked_tentacle_on_a_stick","Baked Tentacle on a Stick",6,0.6,"false","false","diet:proteins",""
"oceansdelight:bowl_of_guardian_soup","Bowl of Guardian Soup",15,0.8,"false","false","diet:vegetables, diet:proteins","{[effect.farmersdelight.comfort, Duration: 3600], Probability: 1.0}"
"oceansdelight:braised_sea_pickle","Braised Sea Pickle",8,0.5,"false","false","diet:proteins, diet:vegetables, cookyourfood:ok_to_eat_raw",""
"oceansdelight:cabbage_wrapped_elder_guardian","Cabbage Wrapped Elder Guardian",15,1.0,"false","false","diet:vegetables, diet:proteins","{[effect.farmersdelight.comfort, Duration: 600], Probability: 1.0}"
"oceansdelight:cooked_elder_guardian_slice","Cooked Slice of Elder Guardian",3,0.3,"false","false","diet:proteins",""
"oceansdelight:cooked_guardian_tail","Cooked Guardian Tail",6,0.4,"false","false","diet:proteins",""
"oceansdelight:cooked_stuffed_cod","Cooked Stuffed Cod",6,0.8,"false","false","diet:vegetables, diet:proteins",""
"oceansdelight:cut_tentacles","Cut Tentacles",1,0.1,"false","false","diet:proteins, cookyourfood:raw_food_normal",""
"oceansdelight:elder_guardian_roll","Roll of Elder Guardian",7,0.6,"false","false","diet:grains, diet:proteins",""
"oceansdelight:elder_guardian_slab","Slab of Elder Guardian",9,0.4,"false","false","diet:proteins, cookyourfood:raw_food_normal",""
"oceansdelight:elder_guardian_slice","Slice of Elder Guardian",1,0.1,"false","false","diet:proteins","{[effect.minecraft.mining_fatigue, Duration: 3000], Probability: 0.5}"
"oceansdelight:fugu_roll","Fugu Roll",7,0.6,"false","false","diet:grains, diet:proteins",""
"oceansdelight:fugu_slice","Fugu Slice",1,0.1,"false","false","diet:proteins",""
"oceansdelight:guardian_tail","Guardian Tail",2,0.2,"false","false","diet:proteins",""
"oceansdelight:honey_fried_kelp","Honey Fried Kelp",4,0.1,"false","true","diet:sugars, diet:vegetables",""
"oceansdelight:seagrass_salad","Seagrass Salad",2,0.4,"false","false","diet:vegetables",""
"oceansdelight:squid_rings","Squid Rings",5,0.5,"false","false","diet:grains, diet:proteins",""
"oceansdelight:stuffed_cod","Stuffed Cod",3,0.2,"false","false","diet:vegetables, diet:proteins",""
"oceansdelight:tentacle_on_a_stick","Tentacle on a Stick",3,0.3,"false","false","diet:proteins",""
"oceansdelight:tentacles","Tentacles",3,0.3,"false","false","diet:proteins, cookyourfood:raw_food_normal","{[effect.minecraft.blindness, Duration: 600], Probability: 1.0}"
"pineapple_delight:pineapple","Pineapple",3,0.5,"true","false","c:fruits, forge:crops/fruits, forge:foods, forge:fruits, forge:pineapples, forge:crops, c:foods, forge:crops/pineapples, minecraft:fox_food",""
"pineapple_delight:pineapple_fried_rice","Pineapple Fried Rice",12,0.4,"false","false","",""
"pineapple_delight:pineapple_ice_cream","Pineapple Ice-cream",5,0.5,"false","false","",""
"pineapple_delight:pineapple_juice","Pineapple Juice",5,0.5,"false","false","",""
"pineapple_delight:pineapple_milk_shake","Pineapple Milkshake",5,0.5,"false","false","",""
"pineapple_delight:pineapple_pie_side","Slice of Pineapple Pie",3,0.1,"false","false","",""
"pineapple_delight:pineapple_side","Pineapple Sides",1,0.5,"true","false","c:fruits, forge:crops/fruits, forge:foods, forge:fruits, forge:pineapples, forge:crops, c:foods, forge:crops/pineapples, minecraft:fox_food",""
"psg:sulphuricacidbottle","Sulphuric acid's bottle",0,0.3,"false","true","",""
"quark:ancient_fruit","Enchanted Fruit",4,0.3,"false","true","",""
"quark:cooked_crab_leg","Cooked Crab Leg",8,0.8,"true","false","forge:crab_meat, forge:crab_legs, salt:can_be_salted, wildernature:can_be_truffled",""
"quark:crab_leg","Raw Crab Leg",1,0.3,"true","false","",""
"regions_unexplored:duskmelon_slice","Duskmelon Slice",5,1.1,"false","false","","{[effect.minecraft.blindness, Duration: 240], Probability: 1.0}"
"regions_unexplored:hanging_earlight_fruit","Hanging Earlight Fruit",6,0.4,"false","false","","{[effect.minecraft.glowing, Duration: 200], Probability: 0.1}"
"regions_unexplored:meadow_sage","Meadow Sage",2,0.15,"false","false","","{[effect.minecraft.instant_health, Duration: 20], Probability: 0.5}"
"regions_unexplored:salmonberry","Salmonberry",3,0.3,"false","false","minecraft:fox_food",""
"seeddelight:acorn_bread","Acorn Bread",6,0.5,"false","false","forge:bread_or_bun, salt:can_be_salted, wildernature:can_be_truffled, forge:bread",""
"seeddelight:acorn_kernel","Acorn Kernel",1,0.1,"false","false","",""
"seeddelight:acorn_tofu","Acorn Tofu",5,0.6,"false","false","",""
"seeddelight:cherry","Cherry",4,0.5,"false","false","",""
"seeddelight:cherry_ice_cream","Cherry Ice Cream",6,0.8,"false","false","cookyourfood:ok_to_eat_raw","{[effect.minecraft.haste, Duration: 1200], Probability: 1.0}, {[effect.minecraft.slowness, Duration: 600], Probability: 1.0}"
"seeddelight:cherry_jam_sandwich","Cherry Jam Sandwich",7,0.6,"false","false","",""
"seeddelight:cherry_pork","Cherry Pork",12,0.8,"false","false","",""
"seeddelight:cherry_wine","Cherry Wine",0,0.0,"false","true","","{[effect.minecraft.haste, Duration: 1800], Probability: 1.0}"
"seeddelight:dried_pumpkin_seed","Dried Pumpkin Seed",2,0.1,"false","false","seeddelight:can_eat_seed",""
"seeddelight:dried_watermelon_seed","Dried Watermelon Seed",2,0.1,"false","false","seeddelight:can_eat_seed",""
"seeddelight:fried_sunflower_seed","Fried Sunflower Seed",2,0.1,"false","false","seeddelight:can_eat_seed",""
"seeddelight:milk_cherry_mouss","Milk Cherry Mouss",6,0.6,"false","false","",""
"seeddelight:pine_needle_wine","Pine Needle Wine",0,0.0,"false","true","","{[effect.minecraft.resistance, Duration: 1800], Probability: 1.0}"
"seeddelight:pine_nut_kernel","Pine Nut Kernel",1,0.1,"false","false","",""
"seeddelight:pinenut_cake","Pinenut Cake",4,0.6,"false","false","",""
"seeddelight:pinenut_gruel","Pinenut Gruel",7,0.6,"false","false","",""
"seeddelight:pinenut_with_meatballs","Pinenut With Meatballs",12,0.8,"false","false","",""
"seeddelight:raw_acorn_noodle","Raw Acorn Noodle",5,0.6,"false","false","forge:pasta",""
"seeddelight:roasted_beef_with_seed","Roasted Beef With Seed",10,0.6,"false","false","",""
"seeddelight:rose_cookie","Rose Cookie",4,0.6,"false","false","",""
"seeddelight:rosehip","Rosehip",4,0.5,"false","false","minecraft:fox_food",""
"seeddelight:rosehip_cake","Rosehip Cake",5,0.6,"false","false","",""
"seeddelight:rosehip_jam_sandwich","Rosehip Jam Sandwich",7,0.6,"false","false","",""
"seeddelight:rosehip_pie_slice","Rosehip Pie Slice",1,0.2,"false","false","",""
"seeddelight:rosehip_tea","Rosehip Tea",0,0.0,"false","true","","{[effect.minecraft.regeneration, Duration: 200], Probability: 1.0}"
"seeddelight:seed_rosehip_pie","Seed Rosehip Pie",6,0.5,"false","false","",""
"seeddelight:seed_tart","Seed Tart",5,0.6,"false","false","",""
"seeddelight:stir_fried_cabbage_with_acorn","Stir Fried Cabbage With Acorn",7,0.6,"false","false","",""
"seeddelight:sunflower_seed_crisp","Sunflower Seed Crisp",4,0.8,"false","false","",""
"seeddelight:sunflower_seed_toast","Sunflower Seed Toast",5,0.6,"false","false","forge:bread_or_bun, salt:can_be_salted, wildernature:can_be_truffled, forge:bread",""
"spawn:angler_fish","Angler Fish",2,0.1,"false","true","naturalist:duck_food_items, spawn:tuna_feeds, alexsmobs:bald_eagle_foodstuffs, minecraft:fishes, cold_sweat:chameleon/taming, forge:meats, spawn:tuna_tempts, alexsmobs:shoebill_foodstuffs, alexsmobs:platypus_foodstuffs, quark:crab_tempt_items, alexsmobs:caiman_foodstuffs, farmersdelight:cabbage_roll_ingredients, alexsmobs:seal_offerings, forge:raw_fishes","{[effect.minecraft.night_vision, Duration: 60], Probability: 1.0}"
"spawn:cooked_tuna_chunk","Cooked Tuna Chunk",6,0.8,"false","false","alexsmobs:bald_eagle_foodstuffs, minecraft:fishes, cold_sweat:chameleon/taming, forge:cooked_fish_and_meats, forge:meats, alexsmobs:platypus_foodstuffs, alexsmobs:shoebill_foodstuffs, salt:can_be_salted, quark:crab_tempt_items, forge:cooked_fishes, forge:cooked_fishes/tuna, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, wildernature:can_be_truffled",""
"spawn:escargot","Escargot",4,0.8,"false","false","",""
"spawn:roasted_sunflower_seeds","Roasted Sunflower Seeds",3,0.2,"false","false","",""
"spawn:tuna_chunk","Tuna Chunk",3,0.2,"false","false","alexsmobs:seal_offerings, farmersdelight:cabbage_roll_ingredients, minecraft:fishes, forge:raw_fishes, alexsmobs:caiman_foodstuffs, quark:crab_tempt_items, forge:raw_fishes/tuna, naturalist:duck_food_items, alexsmobs:platypus_foodstuffs, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, cold_sweat:chameleon/taming",""
"spawn:tuna_sandwich","Tuna Sandwich",8,1.0,"false","false","",""
"untameddelight:arowana","Arowana",3,0.3,"false","false","",""
"untameddelight:baked_trevally_with_cheese","Baked Trevally with Cheese",14,0.65,"false","false","","{[effect.farmersdelight.nourishment, Duration: 6000], Probability: 1.0}"
"untameddelight:bear_sandwich","Bear Meat Sandwich",11,0.8,"false","false","","{[effect.untameddelight.bear_power, Duration: 2400], Probability: 1.0}"
"untameddelight:bear_steak","Cooked Bear Steak",4,1.0,"true","false","",""
"untameddelight:bison_meat","Bison Meat",3,0.3,"true","false","",""
"untameddelight:bison_pizza_slice","Bison Meat Pizza Slice",3,1.0,"false","false","",""
"untameddelight:boar_chop","Boar Chop",3,0.3,"true","false","",""
"untameddelight:boar_hamburger","Boar Pork Hamburger",12,0.75,"false","false","",""
