"Mod name","Registry name","Hardness","Resistance"
"Unknown","stoneworks:blackstone_tile_wall",2.00,6.00
"Unknown","stoneworks:blackstone_tiles",2.00,6.00
"Unknown","stoneworks:calcite_brick_slab",1.25,0.75
"Unknown","stoneworks:calcite_brick_stairs",1.25,0.75
"Unknown","stoneworks:calcite_brick_wall",1.25,0.75
"Unknown","stoneworks:calcite_bricks",1.25,0.75
"Unknown","stoneworks:calcite_paver_slab",1.25,0.75
"Unknown","stoneworks:calcite_paver_stairs",1.25,0.75
"Unknown","stoneworks:calcite_paver_wall",1.25,0.75
"Unknown","stoneworks:calcite_pavers",1.25,0.75
"Unknown","stoneworks:calcite_pillar",1.25,0.75
"Unknown","stoneworks:calcite_plate_slab",1.25,0.75
"Unknown","stoneworks:calcite_plate_stairs",1.25,0.75
"Unknown","stoneworks:calcite_plate_wall",1.25,0.75
"Unknown","stoneworks:calcite_plates",1.25,0.75
"Unknown","stoneworks:calcite_shingle_slab",1.25,0.75
"Unknown","stoneworks:calcite_shingle_stairs",1.25,0.75
"Unknown","stoneworks:calcite_shingle_wall",1.25,0.75
"Unknown","stoneworks:calcite_shingles",1.25,0.75
"Unknown","stoneworks:calcite_tile_slab",1.25,0.75
"Unknown","stoneworks:calcite_tile_stairs",1.25,0.75
"Unknown","stoneworks:calcite_tile_wall",1.25,0.75
"Unknown","stoneworks:calcite_tiles",1.25,0.75
"Unknown","stoneworks:chiseled_andesite",2.00,6.00
"Unknown","stoneworks:chiseled_basalt",1.75,4.20
"Unknown","stoneworks:chiseled_calcite",1.25,0.75
"Unknown","stoneworks:chiseled_dark_prismarine",1.50,6.00
"Unknown","stoneworks:chiseled_diorite",2.00,6.00
"Unknown","stoneworks:chiseled_end_stone",3.00,9.00
"Unknown","stoneworks:chiseled_granite",2.00,6.00
"Unknown","stoneworks:chiseled_prismarine",1.50,6.00
"Unknown","stoneworks:chiseled_purpur",1.50,6.00
"Unknown","stoneworks:chiseled_tuff",2.00,6.00
"Unknown","stoneworks:cobbled_andesite",2.00,6.00
"Unknown","stoneworks:cobbled_andesite_slab",2.00,6.00
"Unknown","stoneworks:cobbled_andesite_stairs",2.00,6.00
"Unknown","stoneworks:cobbled_andesite_wall",2.00,6.00
"Unknown","stoneworks:cobbled_basalt",1.75,4.20
"Unknown","stoneworks:cobbled_basalt_slab",1.75,4.20
"Unknown","stoneworks:cobbled_basalt_stairs",1.75,4.20
"Unknown","stoneworks:cobbled_basalt_wall",1.75,4.20
"Unknown","stoneworks:cobbled_blackstone",2.00,6.00
"Unknown","stoneworks:cobbled_blackstone_slab",2.00,6.00
"Unknown","stoneworks:cobbled_blackstone_stairs",2.00,6.00
"Unknown","stoneworks:cobbled_blackstone_wall",2.00,6.00
"Unknown","stoneworks:cobbled_calcite",1.25,0.75
"Unknown","stoneworks:cobbled_calcite_slab",1.25,0.75
"Unknown","stoneworks:cobbled_calcite_stairs",1.25,0.75
"Unknown","stoneworks:cobbled_calcite_wall",1.25,0.75
"Unknown","stoneworks:cobbled_dark_prismarine",1.50,6.00
"Unknown","stoneworks:cobbled_dark_prismarine_slab",1.50,6.00
"Unknown","stoneworks:cobbled_dark_prismarine_stairs",1.50,6.00
"Unknown","stoneworks:cobbled_dark_prismarine_wall",1.50,6.00
"Unknown","stoneworks:cobbled_diorite",2.00,6.00
"Unknown","stoneworks:cobbled_diorite_slab",2.00,6.00
"Unknown","stoneworks:cobbled_diorite_stairs",2.00,6.00
"Unknown","stoneworks:cobbled_diorite_wall",2.00,6.00
"Unknown","stoneworks:cobbled_end_stone",3.00,9.00
"Unknown","stoneworks:cobbled_end_stone_slab",3.00,9.00
"Unknown","stoneworks:cobbled_end_stone_stairs",3.00,9.00
"Unknown","stoneworks:cobbled_end_stone_wall",3.00,9.00
"Unknown","stoneworks:cobbled_granite",2.00,6.00
"Unknown","stoneworks:cobbled_granite_slab",2.00,6.00
"Unknown","stoneworks:cobbled_granite_stairs",2.00,6.00
"Unknown","stoneworks:cobbled_granite_wall",2.00,6.00
"Unknown","stoneworks:cobbled_netherrack",0.40,0.40
"Unknown","stoneworks:cobbled_netherrack_slab",0.40,0.40
"Unknown","stoneworks:cobbled_netherrack_stairs",0.40,0.40
"Unknown","stoneworks:cobbled_netherrack_wall",0.40,0.40
"Unknown","stoneworks:cobbled_prismarine",1.50,6.00
"Unknown","stoneworks:cobbled_prismarine_slab",1.50,6.00
"Unknown","stoneworks:cobbled_prismarine_stairs",1.50,6.00
"Unknown","stoneworks:cobbled_prismarine_wall",1.50,6.00
"Unknown","stoneworks:cobbled_purpur",1.50,6.00
"Unknown","stoneworks:cobbled_purpur_slab",1.50,6.00
"Unknown","stoneworks:cobbled_purpur_stairs",1.50,6.00
"Unknown","stoneworks:cobbled_purpur_wall",1.50,6.00
"Unknown","stoneworks:cobbled_quartz",0.80,0.80
"Unknown","stoneworks:cobbled_quartz_slab",0.80,0.80
"Unknown","stoneworks:cobbled_quartz_stairs",0.80,0.80
"Unknown","stoneworks:cobbled_quartz_wall",0.80,0.80
"Unknown","stoneworks:cobbled_red_sandstone",0.80,0.80
"Unknown","stoneworks:cobbled_red_sandstone_slab",0.80,0.80
"Unknown","stoneworks:cobbled_red_sandstone_stairs",0.80,0.80
"Unknown","stoneworks:cobbled_red_sandstone_wall",0.80,0.80
"Unknown","stoneworks:cobbled_sandstone",0.80,0.80
"Unknown","stoneworks:cobbled_sandstone_slab",0.80,0.80
"Unknown","stoneworks:cobbled_sandstone_stairs",0.80,0.80
"Unknown","stoneworks:cobbled_sandstone_wall",0.80,0.80
"Unknown","stoneworks:cobbled_tuff",2.00,6.00
"Unknown","stoneworks:cobbled_tuff_slab",2.00,6.00
"Unknown","stoneworks:cobbled_tuff_stairs",2.00,6.00
"Unknown","stoneworks:cobbled_tuff_wall",2.00,6.00
"Unknown","stoneworks:cracked_andesite_bricks",2.00,6.00
"Unknown","stoneworks:cracked_andesite_tiles",2.00,6.00
"Unknown","stoneworks:cracked_basalt_bricks",1.75,4.20
"Unknown","stoneworks:cracked_basalt_tiles",1.75,4.20
"Unknown","stoneworks:cracked_blackstone_tiles",2.00,6.00
"Unknown","stoneworks:cracked_calcite_bricks",1.25,0.75
"Unknown","stoneworks:cracked_calcite_tiles",1.25,0.75
"Unknown","stoneworks:cracked_dark_prismarine_bricks",1.50,6.00
"Unknown","stoneworks:cracked_dark_prismarine_tiles",1.50,6.00
"Unknown","stoneworks:cracked_diorite_bricks",2.00,6.00
"Unknown","stoneworks:cracked_diorite_tiles",2.00,6.00
"Unknown","stoneworks:cracked_end_stone_bricks",3.00,9.00
"Unknown","stoneworks:cracked_end_stone_tiles",3.00,9.00
"Unknown","stoneworks:cracked_granite_bricks",2.00,6.00
"Unknown","stoneworks:cracked_granite_tiles",2.00,6.00
"Unknown","stoneworks:cracked_netherrack_bricks",0.40,0.40
"Unknown","stoneworks:cracked_prismarine_bricks",1.50,6.00
"Unknown","stoneworks:cracked_prismarine_tiles",1.50,6.00
"Unknown","stoneworks:cracked_purpur_bricks",1.50,6.00
"Unknown","stoneworks:cracked_purpur_tiles",1.50,6.00
"Unknown","stoneworks:cracked_quartz_bricks",0.80,0.80
"Unknown","stoneworks:cracked_quartz_tiles",0.80,0.80
"Unknown","stoneworks:cracked_red_sandstone_bricks",0.80,0.80
"Unknown","stoneworks:cracked_red_sandstone_tiles",0.80,0.80
"Unknown","stoneworks:cracked_sandstone_bricks",0.80,0.80
"Unknown","stoneworks:cracked_sandstone_tiles",0.80,0.80
"Unknown","stoneworks:cracked_stone_tiles",2.00,6.00
"Unknown","stoneworks:cracked_tuff_bricks",2.00,6.00
"Unknown","stoneworks:cracked_tuff_tiles",2.00,6.00
"Unknown","stoneworks:dark_prismarine_brick_slab",1.50,6.00
"Unknown","stoneworks:dark_prismarine_brick_stairs",1.50,6.00
"Unknown","stoneworks:dark_prismarine_brick_wall",1.50,6.00
"Unknown","stoneworks:dark_prismarine_bricks",1.50,6.00
"Unknown","stoneworks:dark_prismarine_pillar",1.50,6.00
"Unknown","stoneworks:dark_prismarine_plate_slab",1.50,6.00
"Unknown","stoneworks:dark_prismarine_plate_stairs",1.50,6.00
"Unknown","stoneworks:dark_prismarine_plate_wall",1.50,6.00
"Unknown","stoneworks:dark_prismarine_plates",1.50,6.00
"Unknown","stoneworks:dark_prismarine_shingle_slab",1.50,6.00
"Unknown","stoneworks:dark_prismarine_shingle_stairs",1.50,6.00
"Unknown","stoneworks:dark_prismarine_shingle_wall",1.50,6.00
"Unknown","stoneworks:dark_prismarine_shingles",1.50,6.00
"Unknown","stoneworks:dark_prismarine_tile_slab",1.50,6.00
"Unknown","stoneworks:dark_prismarine_tile_stairs",1.50,6.00
"Unknown","stoneworks:dark_prismarine_tile_wall",1.50,6.00
"Unknown","stoneworks:dark_prismarine_tiles",1.50,6.00
"Unknown","stoneworks:deepslate_paver_slab",3.50,6.00
"Unknown","stoneworks:deepslate_paver_stairs",3.50,6.00
"Unknown","stoneworks:deepslate_paver_wall",3.50,6.00
"Unknown","stoneworks:deepslate_pavers",3.50,6.00
"Unknown","stoneworks:deepslate_pillar",3.50,6.00
"Unknown","stoneworks:deepslate_plate_slab",3.50,6.00
"Unknown","stoneworks:deepslate_plate_stairs",3.50,6.00
"Unknown","stoneworks:deepslate_plate_wall",3.50,6.00
"Unknown","stoneworks:deepslate_plates",3.50,6.00
"Unknown","stoneworks:deepslate_shingle_slab",3.50,6.00
"Unknown","stoneworks:deepslate_shingle_stairs",3.50,6.00
"Unknown","stoneworks:deepslate_shingle_wall",3.50,6.00
"Unknown","stoneworks:deepslate_shingles",3.50,6.00
"Unknown","stoneworks:diorite_brick_slab",2.00,6.00
"Unknown","stoneworks:diorite_brick_stairs",2.00,6.00
"Unknown","stoneworks:diorite_brick_wall",2.00,6.00
"Unknown","stoneworks:diorite_bricks",2.00,6.00
"Unknown","stoneworks:diorite_paver_slab",2.00,6.00
"Unknown","stoneworks:diorite_paver_stairs",2.00,6.00
"Unknown","stoneworks:diorite_paver_wall",2.00,6.00
"Unknown","stoneworks:diorite_pavers",2.00,6.00
"Unknown","stoneworks:diorite_pillar",2.00,6.00
"Unknown","stoneworks:diorite_plate_slab",2.00,6.00
"Unknown","stoneworks:diorite_plate_stairs",2.00,6.00
"Unknown","stoneworks:diorite_plate_wall",2.00,6.00
"Unknown","stoneworks:diorite_plates",2.00,6.00
"Unknown","stoneworks:diorite_shingle_slab",2.00,6.00
"Unknown","stoneworks:diorite_shingle_stairs",2.00,6.00
"Unknown","stoneworks:diorite_shingle_wall",2.00,6.00
"Unknown","stoneworks:diorite_shingles",2.00,6.00
"Unknown","stoneworks:diorite_tile_slab",2.00,6.00
"Unknown","stoneworks:diorite_tile_stairs",2.00,6.00
"Unknown","stoneworks:diorite_tile_wall",2.00,6.00
"Unknown","stoneworks:diorite_tiles",2.00,6.00
"Unknown","stoneworks:end_stone_paver_slab",3.00,9.00
"Unknown","stoneworks:end_stone_paver_stairs",3.00,9.00
"Unknown","stoneworks:end_stone_paver_wall",3.00,9.00
"Unknown","stoneworks:end_stone_pavers",3.00,9.00
"Unknown","stoneworks:end_stone_pillar",3.00,9.00
"Unknown","stoneworks:end_stone_plate_slab",3.00,9.00
"Unknown","stoneworks:end_stone_plate_stairs",3.00,9.00
"Unknown","stoneworks:end_stone_plate_wall",3.00,9.00
"Unknown","stoneworks:end_stone_plates",3.00,9.00
"Unknown","stoneworks:end_stone_shingle_slab",3.00,9.00
"Unknown","stoneworks:end_stone_shingle_stairs",3.00,9.00
"Unknown","stoneworks:end_stone_shingle_wall",3.00,9.00
"Unknown","stoneworks:end_stone_shingles",3.00,9.00
"Unknown","stoneworks:end_stone_tile_slab",3.00,9.00
"Unknown","stoneworks:end_stone_tile_stairs",3.00,9.00
"Unknown","stoneworks:end_stone_tile_wall",3.00,9.00
"Unknown","stoneworks:end_stone_tiles",3.00,9.00
"Unknown","stoneworks:granite_brick_slab",2.00,6.00
"Unknown","stoneworks:granite_brick_stairs",2.00,6.00
"Unknown","stoneworks:granite_brick_wall",2.00,6.00
"Unknown","stoneworks:granite_bricks",2.00,6.00
"Unknown","stoneworks:granite_paver_slab",2.00,6.00
"Unknown","stoneworks:granite_paver_stairs",2.00,6.00
"Unknown","stoneworks:granite_paver_wall",2.00,6.00
"Unknown","stoneworks:granite_pavers",2.00,6.00
"Unknown","stoneworks:granite_pillar",2.00,6.00
"Unknown","stoneworks:granite_plate_slab",2.00,6.00
"Unknown","stoneworks:granite_plate_stairs",2.00,6.00
"Unknown","stoneworks:granite_plate_wall",2.00,6.00
"Unknown","stoneworks:granite_plates",2.00,6.00
"Unknown","stoneworks:granite_shingle_slab",2.00,6.00
"Unknown","stoneworks:granite_shingle_stairs",2.00,6.00
"Unknown","stoneworks:granite_shingle_wall",2.00,6.00
"Unknown","stoneworks:granite_shingles",2.00,6.00
"Unknown","stoneworks:granite_tile_slab",2.00,6.00
"Unknown","stoneworks:granite_tile_stairs",2.00,6.00
"Unknown","stoneworks:granite_tile_wall",2.00,6.00
"Unknown","stoneworks:granite_tiles",2.00,6.00
"Unknown","stoneworks:mossy_andesite_brick_slab",2.00,6.00
"Unknown","stoneworks:mossy_andesite_brick_stairs",2.00,6.00
"Unknown","stoneworks:mossy_andesite_brick_wall",2.00,6.00
"Unknown","stoneworks:mossy_andesite_bricks",2.00,6.00
"Unknown","stoneworks:mossy_basalt_brick_slab",1.75,4.20
"Unknown","stoneworks:mossy_basalt_brick_stairs",1.75,4.20
"Unknown","stoneworks:mossy_basalt_brick_wall",1.75,4.20
"Unknown","stoneworks:mossy_basalt_bricks",1.75,4.20
"Unknown","stoneworks:mossy_blackstone_brick_slab",2.00,6.00
"Unknown","stoneworks:mossy_blackstone_brick_stairs",2.00,6.00
"Unknown","stoneworks:mossy_blackstone_brick_wall",2.00,6.00
"Unknown","stoneworks:mossy_blackstone_bricks",2.00,6.00
"Unknown","stoneworks:mossy_calcite_brick_slab",1.25,0.75
"Unknown","stoneworks:mossy_calcite_brick_stairs",1.25,0.75
"Unknown","stoneworks:mossy_calcite_brick_wall",1.25,0.75
"Unknown","stoneworks:mossy_calcite_bricks",1.25,0.75
"Unknown","stoneworks:mossy_cobbled_andesite",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_andesite_slab",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_andesite_stairs",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_andesite_wall",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_basalt",1.75,4.20
"Unknown","stoneworks:mossy_cobbled_basalt_slab",1.75,4.20
"Unknown","stoneworks:mossy_cobbled_basalt_stairs",1.75,4.20
"Unknown","stoneworks:mossy_cobbled_basalt_wall",1.75,4.20
"Unknown","stoneworks:mossy_cobbled_blackstone",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_blackstone_slab",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_blackstone_stairs",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_blackstone_wall",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_calcite",1.25,0.75
"Unknown","stoneworks:mossy_cobbled_calcite_slab",1.25,0.75
"Unknown","stoneworks:mossy_cobbled_calcite_stairs",1.25,0.75
"Unknown","stoneworks:mossy_cobbled_calcite_wall",1.25,0.75
"Unknown","stoneworks:mossy_cobbled_dark_prismarine",1.50,6.00
"Unknown","stoneworks:mossy_cobbled_dark_prismarine_slab",1.50,6.00
"Unknown","stoneworks:mossy_cobbled_dark_prismarine_stairs",1.50,6.00
"Unknown","stoneworks:mossy_cobbled_dark_prismarine_wall",1.50,6.00
"Unknown","stoneworks:mossy_cobbled_deepslate",3.50,6.00
"Unknown","stoneworks:mossy_cobbled_deepslate_slab",3.50,6.00
"Unknown","stoneworks:mossy_cobbled_deepslate_stairs",3.50,6.00
"Unknown","stoneworks:mossy_cobbled_deepslate_wall",3.50,6.00
"Unknown","stoneworks:mossy_cobbled_diorite",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_diorite_slab",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_diorite_stairs",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_diorite_wall",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_end_stone",3.00,9.00
"Unknown","stoneworks:mossy_cobbled_end_stone_slab",3.00,9.00
"Unknown","stoneworks:mossy_cobbled_end_stone_stairs",3.00,9.00
"Unknown","stoneworks:mossy_cobbled_end_stone_wall",3.00,9.00
"Unknown","stoneworks:mossy_cobbled_granite",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_granite_slab",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_granite_stairs",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_granite_wall",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_netherrack",0.40,0.40
"Unknown","stoneworks:mossy_cobbled_netherrack_slab",0.40,0.40
"Unknown","stoneworks:mossy_cobbled_netherrack_stairs",0.40,0.40
"Unknown","stoneworks:mossy_cobbled_netherrack_wall",0.40,0.40
"Unknown","stoneworks:mossy_cobbled_prismarine",1.50,6.00
"Unknown","stoneworks:mossy_cobbled_prismarine_slab",1.50,6.00
"Unknown","stoneworks:mossy_cobbled_prismarine_stairs",1.50,6.00
"Unknown","stoneworks:mossy_cobbled_prismarine_wall",1.50,6.00
"Unknown","stoneworks:mossy_cobbled_purpur",1.50,6.00
"Unknown","stoneworks:mossy_cobbled_purpur_slab",1.50,6.00
"Unknown","stoneworks:mossy_cobbled_purpur_stairs",1.50,6.00
"Unknown","stoneworks:mossy_cobbled_purpur_wall",1.50,6.00
"Unknown","stoneworks:mossy_cobbled_quartz",0.80,0.80
"Unknown","stoneworks:mossy_cobbled_quartz_slab",0.80,0.80
"Unknown","stoneworks:mossy_cobbled_quartz_stairs",0.80,0.80
"Unknown","stoneworks:mossy_cobbled_quartz_wall",0.80,0.80
"Unknown","stoneworks:mossy_cobbled_red_sandstone",0.80,0.80
"Unknown","stoneworks:mossy_cobbled_red_sandstone_slab",0.80,0.80
"Unknown","stoneworks:mossy_cobbled_red_sandstone_stairs",0.80,0.80
"Unknown","stoneworks:mossy_cobbled_red_sandstone_wall",0.80,0.80
"Unknown","stoneworks:mossy_cobbled_sandstone",0.80,0.80
"Unknown","stoneworks:mossy_cobbled_sandstone_slab",0.80,0.80
"Unknown","stoneworks:mossy_cobbled_sandstone_stairs",0.80,0.80
"Unknown","stoneworks:mossy_cobbled_sandstone_wall",0.80,0.80
"Unknown","stoneworks:mossy_cobbled_tuff",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_tuff_slab",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_tuff_stairs",2.00,6.00
"Unknown","stoneworks:mossy_cobbled_tuff_wall",2.00,6.00
"Unknown","stoneworks:mossy_dark_prismarine_brick_slab",1.50,6.00
"Unknown","stoneworks:mossy_dark_prismarine_brick_stairs",1.50,6.00
"Unknown","stoneworks:mossy_dark_prismarine_brick_wall",1.50,6.00
"Unknown","stoneworks:mossy_dark_prismarine_bricks",1.50,6.00
"Unknown","stoneworks:mossy_deepslate_brick_slab",3.50,6.00
"Unknown","stoneworks:mossy_deepslate_brick_stairs",3.50,6.00
"Unknown","stoneworks:mossy_deepslate_brick_wall",3.50,6.00
"Unknown","stoneworks:mossy_deepslate_bricks",3.50,6.00
"Unknown","stoneworks:mossy_diorite_brick_slab",2.00,6.00
"Unknown","stoneworks:mossy_diorite_brick_stairs",2.00,6.00
"Unknown","stoneworks:mossy_diorite_brick_wall",2.00,6.00
"Unknown","stoneworks:mossy_diorite_bricks",2.00,6.00
"Unknown","stoneworks:mossy_end_stone_brick_slab",3.00,9.00
"Unknown","stoneworks:mossy_end_stone_brick_stairs",3.00,9.00
"Unknown","stoneworks:mossy_end_stone_brick_wall",3.00,9.00
"Unknown","stoneworks:mossy_end_stone_bricks",3.00,9.00
"Unknown","stoneworks:mossy_granite_brick_slab",2.00,6.00
"Unknown","stoneworks:mossy_granite_brick_stairs",2.00,6.00
"Unknown","stoneworks:mossy_granite_brick_wall",2.00,6.00
"Unknown","stoneworks:mossy_granite_bricks",2.00,6.00
"Unknown","stoneworks:mossy_netherrack_brick_slab",0.40,0.40
"Unknown","stoneworks:mossy_netherrack_brick_stairs",0.40,0.40
"Unknown","stoneworks:mossy_netherrack_brick_wall",0.40,0.40
"Unknown","stoneworks:mossy_netherrack_bricks",0.40,0.40
"Unknown","stoneworks:mossy_prismarine_brick_slab",1.50,6.00
"Unknown","stoneworks:mossy_prismarine_brick_stairs",1.50,6.00
"Unknown","stoneworks:mossy_prismarine_brick_wall",1.50,6.00
"Unknown","stoneworks:mossy_prismarine_bricks",1.50,6.00
"Unknown","stoneworks:mossy_purpur_brick_slab",1.50,6.00
"Unknown","stoneworks:mossy_purpur_brick_stairs",1.50,6.00
"Unknown","stoneworks:mossy_purpur_brick_wall",1.50,6.00
"Unknown","stoneworks:mossy_purpur_bricks",1.50,6.00
"Unknown","stoneworks:mossy_quartz_brick_slab",0.80,0.80
"Unknown","stoneworks:mossy_quartz_brick_stairs",0.80,0.80
"Unknown","stoneworks:mossy_quartz_brick_wall",0.80,0.80
"Unknown","stoneworks:mossy_quartz_bricks",0.80,0.80
"Unknown","stoneworks:mossy_red_sandstone_brick_slab",0.80,0.80
"Unknown","stoneworks:mossy_red_sandstone_brick_stairs",0.80,0.80
"Unknown","stoneworks:mossy_red_sandstone_brick_wall",0.80,0.80
"Unknown","stoneworks:mossy_red_sandstone_bricks",0.80,0.80
"Unknown","stoneworks:mossy_sandstone_brick_slab",0.80,0.80
"Unknown","stoneworks:mossy_sandstone_brick_stairs",0.80,0.80
"Unknown","stoneworks:mossy_sandstone_brick_wall",0.80,0.80
"Unknown","stoneworks:mossy_sandstone_bricks",0.80,0.80
"Unknown","stoneworks:mossy_tuff_brick_slab",2.00,6.00
"Unknown","stoneworks:mossy_tuff_brick_stairs",2.00,6.00
"Unknown","stoneworks:mossy_tuff_brick_wall",2.00,6.00
"Unknown","stoneworks:mossy_tuff_bricks",2.00,6.00
"Unknown","stoneworks:nether_brick_paver_slab",2.00,6.00
"Unknown","stoneworks:nether_brick_paver_stairs",2.00,6.00
"Unknown","stoneworks:nether_brick_paver_wall",2.00,6.00
"Unknown","stoneworks:nether_brick_pavers",2.00,6.00
"Unknown","stoneworks:nether_brick_pillar",2.00,6.00
"Unknown","stoneworks:nether_brick_plate_slab",2.00,6.00
"Unknown","stoneworks:nether_brick_plate_stairs",2.00,6.00
"Unknown","stoneworks:nether_brick_plate_wall",2.00,6.00
"Unknown","stoneworks:nether_brick_plates",2.00,6.00
"Unknown","stoneworks:nether_brick_shingle_slab",2.00,6.00
"Unknown","stoneworks:nether_brick_shingle_stairs",2.00,6.00
"Unknown","stoneworks:nether_brick_shingle_wall",2.00,6.00
"Unknown","stoneworks:nether_brick_shingles",2.00,6.00
"Unknown","stoneworks:netherrack_brick_slab",0.40,0.40
"Unknown","stoneworks:netherrack_brick_stairs",0.40,0.40
"Unknown","stoneworks:netherrack_brick_wall",0.40,0.40
"Unknown","stoneworks:netherrack_bricks",0.40,0.40
"Unknown","stoneworks:polished_calcite",1.25,0.75
"Unknown","stoneworks:polished_calcite_slab",1.25,0.75
"Unknown","stoneworks:polished_calcite_stairs",1.25,0.75
"Unknown","stoneworks:polished_calcite_wall",1.25,0.75
"Unknown","stoneworks:polished_dark_prismarine",1.50,6.00
"Unknown","stoneworks:polished_dark_prismarine_slab",1.50,6.00
"Unknown","stoneworks:polished_dark_prismarine_stairs",1.50,6.00
"Unknown","stoneworks:polished_dark_prismarine_wall",1.50,6.00
"Unknown","stoneworks:polished_end_stone",3.00,9.00
"Unknown","stoneworks:polished_end_stone_slab",3.00,9.00
"Unknown","stoneworks:polished_end_stone_stairs",3.00,9.00
"Unknown","stoneworks:polished_end_stone_wall",3.00,9.00
"Unknown","stoneworks:polished_netherrack",0.40,0.40
"Unknown","stoneworks:polished_netherrack_slab",0.40,0.40
"Unknown","stoneworks:polished_netherrack_stairs",0.40,0.40
"Unknown","stoneworks:polished_netherrack_wall",0.40,0.40
"Unknown","stoneworks:polished_prismarine",1.50,6.00
"Unknown","stoneworks:polished_prismarine_slab",1.50,6.00
"Unknown","stoneworks:polished_prismarine_stairs",1.50,6.00
"Unknown","stoneworks:polished_prismarine_wall",1.50,6.00
"Unknown","stoneworks:polished_purpur",1.50,6.00
"Unknown","stoneworks:polished_purpur_slab",1.50,6.00
"Unknown","stoneworks:polished_purpur_stairs",1.50,6.00
"Unknown","stoneworks:polished_purpur_wall",1.50,6.00
"Unknown","stoneworks:polished_quartz",0.80,0.80
"Unknown","stoneworks:polished_quartz_slab",0.80,0.80
"Unknown","stoneworks:polished_quartz_stairs",0.80,0.80
"Unknown","stoneworks:polished_quartz_wall",0.80,0.80
"Unknown","stoneworks:polished_tuff",2.00,6.00
"Unknown","stoneworks:polished_tuff_slab",2.00,6.00
"Unknown","stoneworks:polished_tuff_stairs",2.00,6.00
"Unknown","stoneworks:polished_tuff_wall",2.00,6.00
"Unknown","stoneworks:prismarine_brick_slab",1.50,6.00
"Unknown","stoneworks:prismarine_brick_stairs",1.50,6.00
"Unknown","stoneworks:prismarine_brick_wall",1.50,6.00
"Unknown","stoneworks:prismarine_bricks",1.50,6.00
"Unknown","stoneworks:prismarine_paver_slab",1.50,6.00
"Unknown","stoneworks:prismarine_paver_stairs",1.50,6.00
"Unknown","stoneworks:prismarine_paver_wall",1.50,6.00
"Unknown","stoneworks:prismarine_pavers",1.50,6.00
"Unknown","stoneworks:prismarine_pillar",1.50,6.00
"Unknown","stoneworks:prismarine_plate_slab",1.50,6.00
"Unknown","stoneworks:prismarine_plate_stairs",1.50,6.00
"Unknown","stoneworks:prismarine_plate_wall",1.50,6.00
"Unknown","stoneworks:prismarine_plates",1.50,6.00
"Unknown","stoneworks:prismarine_tile_slab",1.50,6.00
"Unknown","stoneworks:prismarine_tile_stairs",1.50,6.00
"Unknown","stoneworks:prismarine_tile_wall",1.50,6.00
"Unknown","stoneworks:prismarine_tiles",1.50,6.00
"Unknown","stoneworks:purpur_brick_slab",1.50,6.00
"Unknown","stoneworks:purpur_brick_stairs",1.50,6.00
"Unknown","stoneworks:purpur_brick_wall",1.50,6.00
"Unknown","stoneworks:purpur_bricks",1.50,6.00
"Unknown","stoneworks:purpur_paver_slab",1.50,6.00
"Unknown","stoneworks:purpur_paver_stairs",1.50,6.00
"Unknown","stoneworks:purpur_paver_wall",1.50,6.00
"Unknown","stoneworks:purpur_pavers",1.50,6.00
"Unknown","stoneworks:purpur_shingle_slab",1.50,6.00
"Unknown","stoneworks:purpur_shingle_stairs",1.50,6.00
"Unknown","stoneworks:purpur_shingle_wall",1.50,6.00
"Unknown","stoneworks:purpur_shingles",1.50,6.00
"Unknown","stoneworks:purpur_tile_slab",1.50,6.00
"Unknown","stoneworks:purpur_tile_stairs",1.50,6.00
"Unknown","stoneworks:purpur_tile_wall",1.50,6.00
"Unknown","stoneworks:purpur_tiles",1.50,6.00
"Unknown","stoneworks:quartz_paver_slab",0.80,0.80
"Unknown","stoneworks:quartz_paver_stairs",0.80,0.80
"Unknown","stoneworks:quartz_paver_wall",0.80,0.80
"Unknown","stoneworks:quartz_pavers",0.80,0.80
"Unknown","stoneworks:quartz_plate_slab",0.80,0.80
"Unknown","stoneworks:quartz_plate_stairs",0.80,0.80
"Unknown","stoneworks:quartz_plate_wall",0.80,0.80
"Unknown","stoneworks:quartz_plates",0.80,0.80
"Unknown","stoneworks:quartz_shingle_slab",0.80,0.80
"Unknown","stoneworks:quartz_shingle_stairs",0.80,0.80
"Unknown","stoneworks:quartz_shingle_wall",0.80,0.80
