"Mod name","Registry name","Item ID","Display name","Durability","Tags"
"Unknown","spartanweaponry:electrum_javelin",15274,"Electrum Javelin",45,"spartanweaponry:electrum_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:electrum_katana",15018,"Electrum Katana",180,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, forge:weapons"
"Unknown","spartanweaponry:electrum_lance",15184,"Electrum Lance",180,"spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:electrum_longbow",15202,"Electrum-Strengthened Longbow",360,"spartanweaponry:longbows, forge:weapons, spartanweaponry:electrum_weapons"
"Unknown","spartanweaponry:electrum_longsword",15000,"Electrum Longsword",180,"spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, spartanweaponry:longswords, forge:weapons"
"Unknown","spartanweaponry:electrum_parrying_dagger",14982,"Electrum Parrying Dagger",180,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, forge:weapons"
"Unknown","spartanweaponry:electrum_pike",15166,"Electrum Pike",180,"spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:electrum_quarterstaff",15364,"Electrum Quarterstaff",180,"spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:electrum_rapier",15054,"Electrum Rapier",180,"spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:electrum_saber",15036,"Electrum Saber",180,"spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, spartanweaponry:sabers, forge:weapons"
"Unknown","spartanweaponry:electrum_scythe",15382,"Electrum Scythe",180,"spartanweaponry:electrum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:scythes, forge:weapons"
"Unknown","spartanweaponry:electrum_spear",15130,"Electrum Spear",180,"spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, spartanweaponry:spears, forge:weapons"
"Unknown","spartanweaponry:electrum_throwing_knife",15238,"Electrum Throwing Knife",45,"spartanweaponry:electrum_weapons, spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:electrum_tomahawk",15256,"Electrum Tomahawk",45,"spartanweaponry:electrum_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:electrum_warhammer",15112,"Electrum Warhammer",180,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:electrum_weapons, forge:weapons"
"Unknown","spartanweaponry:golden_battle_hammer",15087,"Golden Battle Hammer",32,"spartanweaponry:oilable_weapons, spartanweaponry:golden_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:golden_battleaxe",15303,"Golden Battleaxe",32,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:golden_weapons, forge:weapons"
"Unknown","spartanweaponry:golden_boomerang",15285,"Golden Boomerang",8,"spartanweaponry:golden_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:golden_dagger",14957,"Golden Dagger",32,"spartanweaponry:oilable_weapons, spartanweaponry:golden_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:golden_flanged_mace",15321,"Golden Flanged Mace",32,"spartanweaponry:oilable_weapons, spartanweaponry:golden_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:golden_glaive",15339,"Golden Glaive",32,"spartanweaponry:oilable_weapons, spartanweaponry:golden_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:golden_greatsword",15065,"Golden Greatsword",32,"spartanweaponry:oilable_weapons, spartanweaponry:greatswords, spartanweaponry:golden_weapons, forge:weapons"
"Unknown","spartanweaponry:golden_halberd",15141,"Golden Halberd",32,"spartanweaponry:oilable_weapons, spartanweaponry:halberds, spartanweaponry:golden_weapons, forge:weapons"
"Unknown","spartanweaponry:golden_heavy_crossbow",15213,"Gold-Strengthened Heavy Crossbow",48,"spartanweaponry:golden_weapons, spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, forge:weapons"
"Unknown","spartanweaponry:golden_javelin",15267,"Golden Javelin",8,"spartanweaponry:golden_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:golden_katana",15011,"Golden Katana",32,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:golden_weapons, forge:weapons"
"Unknown","spartanweaponry:golden_lance",15177,"Golden Lance",32,"spartanweaponry:oilable_weapons, spartanweaponry:golden_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:golden_longbow",15195,"Gold-Strengthened Longbow",64,"spartanweaponry:longbows, forge:weapons, spartanweaponry:golden_weapons"
"Unknown","spartanweaponry:golden_longsword",14993,"Golden Longsword",32,"spartanweaponry:oilable_weapons, spartanweaponry:longswords, spartanweaponry:golden_weapons, forge:weapons"
"Unknown","spartanweaponry:golden_parrying_dagger",14975,"Golden Parrying Dagger",32,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:golden_weapons, forge:weapons"
"Unknown","spartanweaponry:golden_pike",15159,"Golden Pike",32,"spartanweaponry:oilable_weapons, spartanweaponry:golden_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:golden_quarterstaff",15357,"Golden Quarterstaff",32,"spartanweaponry:oilable_weapons, spartanweaponry:golden_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:golden_rapier",15047,"Golden Rapier",32,"spartanweaponry:oilable_weapons, spartanweaponry:golden_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:golden_saber",15029,"Golden Saber",32,"spartanweaponry:oilable_weapons, spartanweaponry:sabers, spartanweaponry:golden_weapons, forge:weapons"
"Unknown","spartanweaponry:golden_scythe",15375,"Golden Scythe",32,"spartanweaponry:oilable_weapons, spartanweaponry:scythes, spartanweaponry:golden_weapons, forge:weapons"
"Unknown","spartanweaponry:golden_spear",15123,"Golden Spear",32,"spartanweaponry:oilable_weapons, spartanweaponry:spears, spartanweaponry:golden_weapons, forge:weapons"
"Unknown","spartanweaponry:golden_throwing_knife",15231,"Golden Throwing Knife",8,"spartanweaponry:throwing_knives, spartanweaponry:golden_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:golden_tomahawk",15249,"Golden Tomahawk",8,"spartanweaponry:golden_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:golden_warhammer",15105,"Golden Warhammer",32,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:golden_weapons, forge:weapons"
"Unknown","spartanweaponry:invar_battle_hammer",15097,"Invar Battle Hammer",440,"spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:invar_battleaxe",15313,"Invar Battleaxe",440,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, forge:weapons"
"Unknown","spartanweaponry:invar_boomerang",15295,"Invar Boomerang",110,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair, spartanweaponry:invar_weapons"
"Unknown","spartanweaponry:invar_dagger",14967,"Invar Dagger",440,"spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:invar_flanged_mace",15331,"Invar Flanged Mace",440,"spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:invar_glaive",15349,"Invar Glaive",440,"spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:invar_greatsword",15075,"Invar Greatsword",440,"spartanweaponry:oilable_weapons, spartanweaponry:greatswords, spartanweaponry:invar_weapons, forge:weapons"
"Unknown","spartanweaponry:invar_halberd",15151,"Invar Halberd",440,"spartanweaponry:oilable_weapons, spartanweaponry:halberds, spartanweaponry:invar_weapons, forge:weapons"
"Unknown","spartanweaponry:invar_heavy_crossbow",15223,"Invar-Strengthened Heavy Crossbow",660,"spartanweaponry:invar_weapons, spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, forge:weapons"
"Unknown","spartanweaponry:invar_javelin",15277,"Invar Javelin",110,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair, spartanweaponry:invar_weapons"
"Unknown","spartanweaponry:invar_katana",15021,"Invar Katana",440,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, forge:weapons"
"Unknown","spartanweaponry:invar_lance",15187,"Invar Lance",440,"spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:invar_longbow",15205,"Invar-Strengthened Longbow",880,"spartanweaponry:invar_weapons, spartanweaponry:longbows, forge:weapons"
"Unknown","spartanweaponry:invar_longsword",15003,"Invar Longsword",440,"spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, spartanweaponry:longswords, forge:weapons"
"Unknown","spartanweaponry:invar_parrying_dagger",14985,"Invar Parrying Dagger",440,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, forge:weapons"
"Unknown","spartanweaponry:invar_pike",15169,"Invar Pike",440,"spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:invar_quarterstaff",15367,"Invar Quarterstaff",440,"spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:invar_rapier",15057,"Invar Rapier",440,"spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:invar_saber",15039,"Invar Saber",440,"spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, spartanweaponry:sabers, forge:weapons"
"Unknown","spartanweaponry:invar_scythe",15385,"Invar Scythe",440,"spartanweaponry:oilable_weapons, spartanweaponry:scythes, spartanweaponry:invar_weapons, forge:weapons"
"Unknown","spartanweaponry:invar_spear",15133,"Invar Spear",440,"spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, spartanweaponry:spears, forge:weapons"
"Unknown","spartanweaponry:invar_throwing_knife",15241,"Invar Throwing Knife",110,"spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair, spartanweaponry:invar_weapons"
"Unknown","spartanweaponry:invar_tomahawk",15259,"Invar Tomahawk",110,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair, spartanweaponry:invar_weapons"
"Unknown","spartanweaponry:invar_warhammer",15115,"Invar Warhammer",440,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:invar_weapons, forge:weapons"
"Unknown","spartanweaponry:iron_battle_hammer",15086,"Iron Battle Hammer",250,"spartanweaponry:iron_weapons, spartanweaponry:zombie_spawn_weapons, spartanweaponry:battle_hammers, forge:weapons, spartanweaponry:oilable_weapons"
"Unknown","spartanweaponry:iron_battleaxe",15302,"Iron Battleaxe",250,"spartanweaponry:iron_weapons, spartanweaponry:zombie_spawn_weapons, spartanweaponry:battleaxes, forge:weapons, spartanweaponry:oilable_weapons"
"Unknown","spartanweaponry:iron_boomerang",15284,"Iron Boomerang",62,"spartanweaponry:iron_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:iron_dagger",14956,"Iron Dagger",250,"spartanweaponry:daggers, spartanweaponry:zombie_spawn_weapons, forge:weapons, spartanweaponry:iron_weapons, spartanweaponry:oilable_weapons"
"Unknown","spartanweaponry:iron_flanged_mace",15320,"Iron Flanged Mace",250,"spartanweaponry:flanged_maces, spartanweaponry:zombie_spawn_weapons, forge:weapons, spartanweaponry:iron_weapons, spartanweaponry:oilable_weapons"
"Unknown","spartanweaponry:iron_glaive",15338,"Iron Glaive",250,"spartanweaponry:oilable_weapons, spartanweaponry:iron_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:iron_greatsword",15064,"Iron Greatsword",250,"spartanweaponry:greatswords, spartanweaponry:zombie_spawn_weapons, forge:weapons, spartanweaponry:iron_weapons, spartanweaponry:oilable_weapons"
"Unknown","spartanweaponry:iron_halberd",15140,"Iron Halberd",250,"spartanweaponry:oilable_weapons, spartanweaponry:halberds, spartanweaponry:iron_weapons, forge:weapons"
"Unknown","spartanweaponry:iron_heavy_crossbow",15212,"Iron-Strengthened Heavy Crossbow",375,"spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, spartanweaponry:iron_weapons, forge:weapons"
"Unknown","spartanweaponry:iron_javelin",15266,"Iron Javelin",62,"spartanweaponry:iron_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:iron_katana",15010,"Iron Katana",250,"spartanweaponry:iron_weapons, spartanweaponry:zombie_spawn_weapons, forge:weapons, spartanweaponry:katanas, spartanweaponry:oilable_weapons"
"Unknown","spartanweaponry:iron_lance",15176,"Iron Lance",250,"spartanweaponry:oilable_weapons, spartanweaponry:iron_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:iron_longbow",15194,"Iron-Strengthened Longbow",500,"spartanweaponry:longbows, spartanweaponry:skeleton_spawn_longbows, spartanweaponry:iron_weapons, forge:weapons"
"Unknown","spartanweaponry:iron_longsword",14992,"Iron Longsword",250,"spartanweaponry:iron_weapons, spartanweaponry:zombie_spawn_weapons, spartanweaponry:longswords, forge:weapons, spartanweaponry:oilable_weapons"
"Unknown","spartanweaponry:iron_parrying_dagger",14974,"Iron Parrying Dagger",250,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:iron_weapons, forge:weapons"
"Unknown","spartanweaponry:iron_pike",15158,"Iron Pike",250,"spartanweaponry:oilable_weapons, spartanweaponry:iron_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:iron_quarterstaff",15356,"Iron Quarterstaff",250,"spartanweaponry:oilable_weapons, spartanweaponry:iron_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:iron_rapier",15046,"Iron Rapier",250,"spartanweaponry:iron_weapons, spartanweaponry:zombie_spawn_weapons, spartanweaponry:rapiers, forge:weapons, spartanweaponry:oilable_weapons"
"Unknown","spartanweaponry:iron_saber",15028,"Iron Saber",250,"spartanweaponry:iron_weapons, spartanweaponry:zombie_spawn_weapons, spartanweaponry:sabers, forge:weapons, spartanweaponry:oilable_weapons"
"Unknown","spartanweaponry:iron_scythe",15374,"Iron Scythe",250,"spartanweaponry:oilable_weapons, spartanweaponry:scythes, spartanweaponry:iron_weapons, forge:weapons"
"Unknown","spartanweaponry:iron_spear",15122,"Iron Spear",250,"spartanweaponry:oilable_weapons, spartanweaponry:spears, spartanweaponry:iron_weapons, forge:weapons"
"Unknown","spartanweaponry:iron_throwing_knife",15230,"Iron Throwing Knife",62,"spartanweaponry:iron_weapons, spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:iron_tomahawk",15248,"Iron Tomahawk",62,"spartanweaponry:iron_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:iron_warhammer",15104,"Iron Warhammer",250,"spartanweaponry:iron_weapons, spartanweaponry:zombie_spawn_weapons, forge:weapons, spartanweaponry:warhammers, spartanweaponry:oilable_weapons"
"Unknown","spartanweaponry:lead_battle_hammer",15095,"Lead Battle Hammer",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:lead_battleaxe",15311,"Lead Battleaxe",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:battleaxes, forge:weapons"
"Unknown","spartanweaponry:lead_boomerang",15293,"Lead Boomerang",60,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:lead_weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:lead_dagger",14965,"Lead Dagger",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:lead_flanged_mace",15329,"Lead Flanged Mace",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:lead_glaive",15347,"Lead Glaive",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:lead_greatsword",15073,"Lead Greatsword",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:greatswords, forge:weapons"
"Unknown","spartanweaponry:lead_halberd",15149,"Lead Halberd",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:halberds, forge:weapons"
"Unknown","spartanweaponry:lead_heavy_crossbow",15221,"Lead-Strengthened Heavy Crossbow",360,"spartanweaponry:lead_weapons, spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, forge:weapons"
"Unknown","spartanweaponry:lead_javelin",15275,"Lead Javelin",60,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:lead_weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:lead_katana",15019,"Lead Katana",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:katanas, forge:weapons"
"Unknown","spartanweaponry:lead_lance",15185,"Lead Lance",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:lead_longbow",15203,"Lead-Strengthened Longbow",480,"spartanweaponry:longbows, spartanweaponry:lead_weapons, forge:weapons"
"Unknown","spartanweaponry:lead_longsword",15001,"Lead Longsword",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:longswords, forge:weapons"
"Unknown","spartanweaponry:lead_parrying_dagger",14983,"Lead Parrying Dagger",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:parrying_daggers, forge:weapons"
"Unknown","spartanweaponry:lead_pike",15167,"Lead Pike",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:lead_quarterstaff",15365,"Lead Quarterstaff",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:lead_rapier",15055,"Lead Rapier",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:lead_saber",15037,"Lead Saber",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:sabers, forge:weapons"
"Unknown","spartanweaponry:lead_scythe",15383,"Lead Scythe",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:scythes, forge:weapons"
"Unknown","spartanweaponry:lead_spear",15131,"Lead Spear",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:spears, forge:weapons"
"Unknown","spartanweaponry:lead_throwing_knife",15239,"Lead Throwing Knife",60,"spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:lead_weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:lead_tomahawk",15257,"Lead Tomahawk",60,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:lead_weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:lead_warhammer",15113,"Lead Warhammer",240,"spartanweaponry:oilable_weapons, spartanweaponry:lead_weapons, spartanweaponry:warhammers, forge:weapons"
"Unknown","spartanweaponry:leather_heavy_crossbow",15210,"Leather-Strengthened Heavy Crossbow",192,"spartanweaponry:leather_weapons, spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, forge:weapons"
"Unknown","spartanweaponry:leather_longbow",15192,"Leather-Strengthened Longbow",256,"spartanweaponry:longbows, spartanweaponry:skeleton_spawn_longbows, spartanweaponry:leather_weapons, forge:weapons"
"Unknown","spartanweaponry:netherite_battle_hammer",15089,"Netherite Battle Hammer",2031,"spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:netherite_battleaxe",15305,"Netherite Battleaxe",2031,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, forge:weapons"
"Unknown","spartanweaponry:netherite_boomerang",15287,"Netherite Boomerang",507,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair, spartanweaponry:netherite_weapons"
"Unknown","spartanweaponry:netherite_dagger",14959,"Netherite Dagger",2031,"spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:netherite_flanged_mace",15323,"Netherite Flanged Mace",2031,"spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:netherite_glaive",15341,"Netherite Glaive",2031,"spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:netherite_greatsword",15067,"Netherite Greatsword",2031,"spartanweaponry:oilable_weapons, spartanweaponry:greatswords, spartanweaponry:netherite_weapons, forge:weapons"
"Unknown","spartanweaponry:netherite_halberd",15143,"Netherite Halberd",2031,"spartanweaponry:oilable_weapons, spartanweaponry:halberds, spartanweaponry:netherite_weapons, forge:weapons"
"Unknown","spartanweaponry:netherite_heavy_crossbow",15215,"Netherite-Strengthened Heavy Crossbow",3046,"spartanweaponry:heavy_crossbows, spartanweaponry:netherite_weapons, spartanweaponry:has_custom_crosshair, forge:weapons"
"Unknown","spartanweaponry:netherite_javelin",15269,"Netherite Javelin",507,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair, spartanweaponry:netherite_weapons"
"Unknown","spartanweaponry:netherite_katana",15013,"Netherite Katana",2031,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, forge:weapons"
"Unknown","spartanweaponry:netherite_lance",15179,"Netherite Lance",2031,"spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:netherite_longbow",15197,"Netherite-Strengthened Longbow",4062,"spartanweaponry:longbows, spartanweaponry:netherite_weapons, forge:weapons"
"Unknown","spartanweaponry:netherite_longsword",14995,"Netherite Longsword",2031,"spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, spartanweaponry:longswords, forge:weapons"
"Unknown","spartanweaponry:netherite_parrying_dagger",14977,"Netherite Parrying Dagger",2031,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, forge:weapons"
"Unknown","spartanweaponry:netherite_pike",15161,"Netherite Pike",2031,"spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:netherite_quarterstaff",15359,"Netherite Quarterstaff",2031,"spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:netherite_rapier",15049,"Netherite Rapier",2031,"spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:netherite_saber",15031,"Netherite Saber",2031,"spartanweaponry:oilable_weapons, spartanweaponry:sabers, spartanweaponry:netherite_weapons, forge:weapons"
"Unknown","spartanweaponry:netherite_scythe",15377,"Netherite Scythe",2031,"spartanweaponry:oilable_weapons, spartanweaponry:scythes, spartanweaponry:netherite_weapons, forge:weapons"
"Unknown","spartanweaponry:netherite_spear",15125,"Netherite Spear",2031,"spartanweaponry:oilable_weapons, spartanweaponry:spears, spartanweaponry:netherite_weapons, forge:weapons"
"Unknown","spartanweaponry:netherite_throwing_knife",15233,"Netherite Throwing Knife",507,"spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair, spartanweaponry:netherite_weapons"
"Unknown","spartanweaponry:netherite_tomahawk",15251,"Netherite Tomahawk",507,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair, spartanweaponry:netherite_weapons"
"Unknown","spartanweaponry:netherite_warhammer",15107,"Netherite Warhammer",2031,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:netherite_weapons, forge:weapons"
"Unknown","spartanweaponry:nickel_battle_hammer",15096,"Nickel Battle Hammer",200,"spartanweaponry:oilable_weapons, spartanweaponry:nickel_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:nickel_battleaxe",15312,"Nickel Battleaxe",200,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:nickel_weapons, forge:weapons"
"Unknown","spartanweaponry:nickel_boomerang",15294,"Nickel Boomerang",50,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:nickel_weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:nickel_dagger",14966,"Nickel Dagger",200,"spartanweaponry:oilable_weapons, spartanweaponry:nickel_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:nickel_flanged_mace",15330,"Nickel Flanged Mace",200,"spartanweaponry:oilable_weapons, spartanweaponry:nickel_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:nickel_glaive",15348,"Nickel Glaive",200,"spartanweaponry:oilable_weapons, spartanweaponry:nickel_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:nickel_greatsword",15074,"Nickel Greatsword",200,"spartanweaponry:oilable_weapons, spartanweaponry:greatswords, spartanweaponry:nickel_weapons, forge:weapons"
"Unknown","spartanweaponry:nickel_halberd",15150,"Nickel Halberd",200,"spartanweaponry:oilable_weapons, spartanweaponry:halberds, spartanweaponry:nickel_weapons, forge:weapons"
