"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Unknown","minecraft:beetroot_seeds",1109,"Beetroot Seeds","farmersdelight:cutting/wild_beetroots","forge:seeds/beetroot, bakery:seeds, minecraft:villager_plantable_seeds, forge:seeds, habitat:passerine_food, naturalist:bird_food_items, sereneseasons:autumn_crops, quark:seed_pouch_holdable, c:seeds, alexsmobs:jerboa_begs_for, spawn:ant_feeds, alexsmobs:crow_foodstuffs, quark:parrot_feed, crittersandcompanions:shima_enaga_food, spawn:hamster_tempts, alexsmobs:blue_jay_alert_foods, spawn:ant_tempts, alexsmobs:blue_jay_foodstuffs"
"Unknown","minecraft:beetroot_soup",1110,"Beetroot Soup","bakery:pot_cooking/beetroot_soup","spoiled:foods, salt:can_be_salted, wildernature:can_be_truffled, c:foods, spoiled:foods/vanilla, forge:foods"
"Unknown","minecraft:beetroot_soup",1110,"Beetroot Soup","delightful:integration/ecologics/beetroot_soup_from_coconut_husk","spoiled:foods, salt:can_be_salted, wildernature:can_be_truffled, c:foods, spoiled:foods/vanilla, forge:foods"
"Unknown","minecraft:beetroot_soup",1110,"Beetroot Soup","farmersdelight:cooking/beetroot_soup","spoiled:foods, salt:can_be_salted, wildernature:can_be_truffled, c:foods, spoiled:foods/vanilla, forge:foods"
"Unknown","minecraft:birch_button",664,"Birch Button","woodworks:birch_button_from_birch_logs_sawing","minecraft:wooden_buttons, minecraft:buttons"
"Unknown","minecraft:birch_button",664,"Birch Button","woodworks:birch_button_from_birch_planks_sawing","minecraft:wooden_buttons, minecraft:buttons"
"Unknown","minecraft:birch_chest_boat",741,"Birch Boat with Chest","quark:tweaks/crafting/utility/chest_boat/direct_birch_chest_boat","minecraft:boats, minecraft:chest_boats"
"Unknown","minecraft:birch_door",691,"Birch Door","woodworks:birch_door_from_birch_logs_sawing","minecraft:doors, minecraft:wooden_doors"
"Unknown","minecraft:birch_fence",291,"Birch Fence","woodworks:birch_fence_from_birch_logs_sawing","forge:fences, minecraft:wooden_fences, immersive_weathering:flammable_fences, minecraft:fences, forge:fences/wooden"
"Unknown","minecraft:birch_fence",291,"Birch Fence","woodworks:birch_fence_from_birch_planks_sawing","forge:fences, minecraft:wooden_fences, immersive_weathering:flammable_fences, minecraft:fences, forge:fences/wooden"
"Unknown","minecraft:birch_fence_gate",714,"Birch Fence Gate","woodworks:birch_fence_gate_from_birch_logs_sawing","immersive_weathering:flammable_fence_gates, minecraft:fence_gates, forge:fence_gates/wooden, forge:fence_gates"
"Unknown","minecraft:birch_leaves",156,"Birch Leaves","woodworks:birch_leaves_from_leaf_piles","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","minecraft:birch_log",112,"Birch Log","immersive_weathering:birch_log_unstrip","minecraft:completes_find_tree_tutorial, minecraft:logs, minecraft:birch_logs, notreepunching:fire_starter_logs, minecraft:logs_that_burn"
"Unknown","minecraft:birch_planks",25,"Birch Planks","biomeswevegone:birch_planks_from_palo_verde_logs","handcrafted:counter_materials, handcrafted:trim_materials, buildersdelight:birch_planks, immersive_weathering:flammable_planks, minecraft:planks, notreepunching:fire_starter_logs"
"Unknown","minecraft:birch_planks",25,"Birch Planks","farmersdelight:cutting/birch_door","handcrafted:counter_materials, handcrafted:trim_materials, buildersdelight:birch_planks, immersive_weathering:flammable_planks, minecraft:planks, notreepunching:fire_starter_logs"
"Unknown","minecraft:birch_planks",25,"Birch Planks","farmersdelight:cutting/birch_hanging_sign","handcrafted:counter_materials, handcrafted:trim_materials, buildersdelight:birch_planks, immersive_weathering:flammable_planks, minecraft:planks, notreepunching:fire_starter_logs"
"Unknown","minecraft:birch_planks",25,"Birch Planks","farmersdelight:cutting/birch_sign","handcrafted:counter_materials, handcrafted:trim_materials, buildersdelight:birch_planks, immersive_weathering:flammable_planks, minecraft:planks, notreepunching:fire_starter_logs"
"Unknown","minecraft:birch_planks",25,"Birch Planks","farmersdelight:cutting/birch_trapdoor","handcrafted:counter_materials, handcrafted:trim_materials, buildersdelight:birch_planks, immersive_weathering:flammable_planks, minecraft:planks, notreepunching:fire_starter_logs"
"Unknown","minecraft:birch_planks",25,"Birch Planks","projectvibrantjourneys:birch_planks_from_birch_hollow_log","handcrafted:counter_materials, handcrafted:trim_materials, buildersdelight:birch_planks, immersive_weathering:flammable_planks, minecraft:planks, notreepunching:fire_starter_logs"
"Unknown","minecraft:birch_planks",25,"Birch Planks","woodworks:birch_planks_from_birch_logs_sawing","handcrafted:counter_materials, handcrafted:trim_materials, buildersdelight:birch_planks, immersive_weathering:flammable_planks, minecraft:planks, notreepunching:fire_starter_logs"
"Unknown","minecraft:birch_pressure_plate",679,"Birch Pressure Plate","woodworks:birch_pressure_plate_from_birch_logs_sawing","minecraft:wooden_pressure_plates"
"Unknown","minecraft:birch_sapling",37,"Birch Sapling","dynamictrees:birch_seed_to_minecraft_birch_sapling","notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, sereneseasons:spring_crops, quark:seed_pouch_holdable, sereneseasons:autumn_crops, sereneseasons:winter_crops, alexsmobs:elephant_foodstuffs"
"Unknown","minecraft:birch_sapling",37,"Birch Sapling","regions_unexplored:birch_sapling_from_birch_shrub","notreepunching:fire_starter_kindling, sereneseasons:summer_crops, minecraft:saplings, sereneseasons:spring_crops, quark:seed_pouch_holdable, sereneseasons:autumn_crops, sereneseasons:winter_crops, alexsmobs:elephant_foodstuffs"
"Unknown","minecraft:birch_sign",848,"Birch Sign","woodworks:birch_sign_from_birch_logs_sawing","minecraft:signs"
"Unknown","minecraft:birch_slab",232,"Birch Slab","woodworks:birch_slab_from_birch_logs_sawing","immersive_weathering:flammable_slabs, minecraft:slabs, minecraft:wooden_slabs"
"Unknown","minecraft:birch_slab",232,"Birch Slab","woodworks:birch_slab_from_birch_planks_sawing","immersive_weathering:flammable_slabs, minecraft:slabs, minecraft:wooden_slabs"
"Unknown","minecraft:birch_stairs",363,"Birch Stairs","woodworks:birch_stairs_from_birch_logs_sawing","minecraft:wooden_stairs, immersive_weathering:flammable_stairs, minecraft:stairs"
"Unknown","minecraft:birch_stairs",363,"Birch Stairs","woodworks:birch_stairs_from_birch_planks_sawing","minecraft:wooden_stairs, immersive_weathering:flammable_stairs, minecraft:stairs"
"Unknown","minecraft:birch_trapdoor",703,"Birch Trapdoor","woodworks:birch_trapdoor_from_birch_logs_sawing","minecraft:wooden_trapdoors, minecraft:trapdoors"
"Unknown","minecraft:birch_wood",146,"Birch Wood","immersive_weathering:birch_wood_from_bark","minecraft:completes_find_tree_tutorial, minecraft:logs, minecraft:birch_logs, notreepunching:fire_starter_logs, minecraft:logs_that_burn"
"Unknown","minecraft:birch_wood",146,"Birch Wood","immersive_weathering:birch_wood_unstrip","minecraft:completes_find_tree_tutorial, minecraft:logs, minecraft:birch_logs, notreepunching:fire_starter_logs, minecraft:logs_that_burn"
"Unknown","minecraft:black_dye",919,"Black Dye","aquaculturedelight:cutting/knife/leech","balm:dyes, c:black_dyes, c:dyes, hearth_and_home:not_washable, forge:dyes/black, forge:dyes, balm:black_dyes"
"Unknown","minecraft:black_dye",919,"Black Dye","biomeswevegone:black_dye_from_bwg_tag","balm:dyes, c:black_dyes, c:dyes, hearth_and_home:not_washable, forge:dyes/black, forge:dyes, balm:black_dyes"
"Unknown","minecraft:black_dye",919,"Black Dye","farmersdelight:cutting/ink_sac","balm:dyes, c:black_dyes, c:dyes, hearth_and_home:not_washable, forge:dyes/black, forge:dyes, balm:black_dyes"
"Unknown","minecraft:black_dye",919,"Black Dye","farmersdelight:cutting/wither_rose","balm:dyes, c:black_dyes, c:dyes, hearth_and_home:not_washable, forge:dyes/black, forge:dyes, balm:black_dyes"
"Unknown","minecraft:black_dye",919,"Black Dye","fcbwg:cutting/black_dye_from_bwg_tag","balm:dyes, c:black_dyes, c:dyes, hearth_and_home:not_washable, forge:dyes/black, forge:dyes, balm:black_dyes"
"Unknown","minecraft:black_dye",919,"Black Dye","immersive_weathering:black_dye_from_soot","balm:dyes, c:black_dyes, c:dyes, hearth_and_home:not_washable, forge:dyes/black, forge:dyes, balm:black_dyes"
"Unknown","minecraft:black_dye",919,"Black Dye","quark:tweaks/crafting/utility/misc/charcoal_to_black_dye","balm:dyes, c:black_dyes, c:dyes, hearth_and_home:not_washable, forge:dyes/black, forge:dyes, balm:black_dyes"
"Unknown","minecraft:black_dye",919,"Black Dye","regions_unexplored:black_dye_from_black_snowbelle","balm:dyes, c:black_dyes, c:dyes, hearth_and_home:not_washable, forge:dyes/black, forge:dyes, balm:black_dyes"
"Unknown","minecraft:black_dye",919,"Black Dye","regions_unexplored:black_dye_from_dorcel","balm:dyes, c:black_dyes, c:dyes, hearth_and_home:not_washable, forge:dyes/black, forge:dyes, balm:black_dyes"
"Unknown","minecraft:black_dye",919,"Black Dye","upgrade_aquatic:coral_to_dye/branch_to_black","balm:dyes, c:black_dyes, c:dyes, hearth_and_home:not_washable, forge:dyes/black, forge:dyes, balm:black_dyes"
"Unknown","minecraft:black_stained_glass",464,"Black Stained Glass","biomeswevegone:black_stained_glass_from_black_sand","forge:storage_blocks/glass, forge:glass/silica, forge:glass/black, forge:stained_glass, c:glass_blocks, forge:glass"
"Unknown","minecraft:black_stained_glass",464,"Black Stained Glass","connectedglass:vanilla_black_stained_glass","forge:storage_blocks/glass, forge:glass/silica, forge:glass/black, forge:stained_glass, c:glass_blocks, forge:glass"
"Unknown","minecraft:black_stained_glass",464,"Black Stained Glass","quark:tweaks/crafting/black_glass","forge:storage_blocks/glass, forge:glass/silica, forge:glass/black, forge:stained_glass, c:glass_blocks, forge:glass"
"Unknown","minecraft:black_stained_glass_pane",480,"Black Stained Glass Pane","connectedglass:vanilla_black_stained_glass_pane","forge:panes/glass, forge:glass_panes/black, forge:stained_glass_panes, c:glass_panes, forge:glass_panes"
"Unknown","minecraft:black_wool",195,"Black Wool","quark:tweaks/crafting/utility/wool/black_wool","minecraft:wool, minecraft:dampens_vibrations"
"Unknown","minecraft:blackstone",1177,"Blackstone","regions_unexplored:blackstone_from_blackstone_cluster","quark:stone_tool_materials, handcrafted:counter_materials, handcrafted:trim_materials, buildersdelight:blackstone, minecraft:stone_crafting_materials, minecraft:stone_tool_materials"
"Unknown","minecraft:blast_furnace",1156,"Blast Furnace","quark:building/crafting/furnaces/blackstone_blast_furnace","forge:sites/villager_job, c:villager_job_sites"
"Unknown","minecraft:blast_furnace",1156,"Blast Furnace","quark:building/crafting/furnaces/deepslate_blast_furnace","forge:sites/villager_job, c:villager_job_sites"
"Unknown","minecraft:blaze_powder",961,"Blaze Powder","projectvibrantjourneys:cindercane_to_blaze_powder","decorative_blocks:bonfire_activators, forge:hot_spice"
"Unknown","minecraft:blue_dye",915,"Blue Dye","biomeswevegone:blue_dye_from_bwg_tag","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","bloomingnature:dye_blue_from_bluebell","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","bloomingnature:dye_blue_from_lupine_blue","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","bloomingnature:dye_blue_from_tall_anemone","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","bloomingnature:dye_blue_from_tall_lupine_blue","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","farmersdelight:cutting/cornflower","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","fcbwg:cutting/blue_dye_from_bwg_tag","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","finsandtails:blue_dye_from_blu_wee","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","quark:tweaks/crafting/utility/coral/tube_to_blue","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","regions_unexplored:blue_dye_from_blue_bioshroom","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","regions_unexplored:blue_dye_from_blue_lupine","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","regions_unexplored:blue_dye_from_blue_snowbelle","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","regions_unexplored:blue_dye_from_meadow_sage","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_dye",915,"Blue Dye","wildberries:blue_from_blueberry","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Unknown","minecraft:blue_stained_glass",460,"Blue Stained Glass","biomeswevegone:blue_stained_glass_from_blue_sand","forge:storage_blocks/glass, forge:glass/blue, forge:glass/silica, forge:stained_glass, c:glass_blocks, forge:glass"
"Unknown","minecraft:blue_stained_glass",460,"Blue Stained Glass","connectedglass:vanilla_blue_stained_glass","forge:storage_blocks/glass, forge:glass/blue, forge:glass/silica, forge:stained_glass, c:glass_blocks, forge:glass"
"Unknown","minecraft:blue_stained_glass",460,"Blue Stained Glass","quark:tweaks/crafting/blue_glass","forge:storage_blocks/glass, forge:glass/blue, forge:glass/silica, forge:stained_glass, c:glass_blocks, forge:glass"
"Unknown","minecraft:blue_stained_glass_pane",476,"Blue Stained Glass Pane","connectedglass:vanilla_blue_stained_glass_pane","forge:panes/glass, forge:glass_panes/blue, forge:stained_glass_panes, c:glass_panes, forge:glass_panes"
"Unknown","minecraft:blue_wool",191,"Blue Wool","quark:tweaks/crafting/utility/wool/blue_wool","minecraft:wool, minecraft:dampens_vibrations"
"Unknown","minecraft:bone",921,"Bone","projectvibrantjourneys:bone_from_bones","forge:bones, tumbleweed:drop_common, enemyexpansion:starved_stomach"
"Unknown","minecraft:bone",921,"Bone","projectvibrantjourneys:bone_from_charred_bones","forge:bones, tumbleweed:drop_common, enemyexpansion:starved_stomach"
"Unknown","minecraft:bone_meal",920,"Bone Meal","alexsmobs:bonemeal_from_fish_bones","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","aquaculture:bonemeal_from_fish_bones","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","delightful:knives/blasting/bone/knife_minecraft","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","delightful:knives/smelting/bone/knife_minecraft","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","exoticbirds:bone_meal_from_eggshell","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","finsandtails:bonemeal_from_flatback_shell","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","finsandtails:bonemeal_from_pebble_shell","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","finsandtails:bonemeal_from_siderol_shell","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","fishofthieves:bonemeals_from_fish_bone","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","quark:tweaks/smelting/bone_meal_utility","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","regions_unexplored:bone_meal_from_overgrown_bone_block","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","spawn:bone_meal_from_snail_shell","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","twigs:bone_meal_from_seashells","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","untamedwilds:items/bonemeal_from_shark_teeth","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:bone_meal",920,"Bone Meal","upgrade_aquatic:bone_meal_from_tooth","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Unknown","minecraft:book",885,"Book","farmersdelight:book_from_canvas","bookshelf:books, forge:books, minecraft:bookshelf_books"
"Unknown","minecraft:bookshelf",264,"Oak Bookshelf","woodworks:oak_bookshelf","forge:bookshelves, c:bookshelves, blueprint:wooden_bookshelves"
"Unknown","minecraft:bow",760,"Bow","crafttweaker:new_firebow","forge:tools/bows, c:bows, bookshelf:bows, forge:bows, forge:tools"
"Unknown","minecraft:bowl",808,"Bowl","fruitsdelight:durian_lower_to_bowl","bakery:container, farmersdelight:serving_containers"
"Unknown","minecraft:bowl",808,"Bowl","fruitsdelight:durian_upper_to_bowl","bakery:container, farmersdelight:serving_containers"
"Unknown","minecraft:brain_coral_block",573,"Brain Coral Block","immersive_weathering:brain_coral_block",""
"Unknown","minecraft:brain_coral_block",573,"Brain Coral Block","upgrade_aquatic:brain_coral_block",""
"Unknown","minecraft:bread",815,"Bread","farmersdelight:bread_from_smelting","c:foods, forge:bread, salt:can_be_salted, wildernature:can_be_truffled, forge:bread_or_bun, spoiled:foods/vanilla, spoiled:foods, forge:bread/wheat, forge:foods, alexsmobs:raccoon_breedables, alexsmobs:cockroach_foodstuffs, bakery:bread, cookyourfood:ok_to_eat_raw"
"Unknown","minecraft:bread",815,"Bread","farmersdelight:bread_from_smoking","c:foods, forge:bread, salt:can_be_salted, wildernature:can_be_truffled, forge:bread_or_bun, spoiled:foods/vanilla, spoiled:foods, forge:bread/wheat, forge:foods, alexsmobs:raccoon_breedables, alexsmobs:cockroach_foodstuffs, bakery:bread, cookyourfood:ok_to_eat_raw"
"Unknown","minecraft:bread",815,"Bread","regions_unexplored:barley_smelting","c:foods, forge:bread, salt:can_be_salted, wildernature:can_be_truffled, forge:bread_or_bun, spoiled:foods/vanilla, spoiled:foods, forge:bread/wheat, forge:foods, alexsmobs:raccoon_breedables, alexsmobs:cockroach_foodstuffs, bakery:bread, cookyourfood:ok_to_eat_raw"
"Unknown","minecraft:bread",815,"Bread","regions_unexplored:barley_smoking","c:foods, forge:bread, salt:can_be_salted, wildernature:can_be_truffled, forge:bread_or_bun, spoiled:foods/vanilla, spoiled:foods, forge:bread/wheat, forge:foods, alexsmobs:raccoon_breedables, alexsmobs:cockroach_foodstuffs, bakery:bread, cookyourfood:ok_to_eat_raw"
"Unknown","minecraft:brick",881,"Brick","farmersdelight:cutting/bricks","forge:ingots/brick, c:ingots, forge:ingots, immersive_weathering:bricks, minecraft:decorated_pot_ingredients, balm:ingots"
"Unknown","minecraft:brick",881,"Brick","immersive_weathering:brick_from_stonecutting","forge:ingots/brick, c:ingots, forge:ingots, immersive_weathering:bricks, minecraft:decorated_pot_ingredients, balm:ingots"
"Unknown","minecraft:brick",881,"Brick","notreepunching:campfire/brick","forge:ingots/brick, c:ingots, forge:ingots, immersive_weathering:bricks, minecraft:decorated_pot_ingredients, balm:ingots"
"Unknown","minecraft:brick",881,"Brick","notreepunching:smelting/brick","forge:ingots/brick, c:ingots, forge:ingots, immersive_weathering:bricks, minecraft:decorated_pot_ingredients, balm:ingots"
"Unknown","minecraft:brown_dye",916,"Brown Dye","bakery:brown_dye_from_chocolate","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","biomesoplenty:brown_dye_from_cattail","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","bloomingnature:dye_brown_from_cattail","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","bloomingnature:dye_brown_from_reed","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","finsandtails:brown_dye_from_flatback_sucker","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","goodending:brown_dye_from_cattail","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","projectvibrantjourneys:brown_dye_from_bark_mushroom","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","projectvibrantjourneys:brown_dye_from_light_brown_bark_mushroom","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","regions_unexplored:brown_dye_from_brown_snowbelle","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","regions_unexplored:brown_dye_from_cattail","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","regions_unexplored:brown_dye_from_dead_steppe_shrub","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","regions_unexplored:brown_dye_from_small_desert_shrub","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","regions_unexplored:brown_dye_from_wilting_trillium","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_dye",916,"Brown Dye","upgrade_aquatic:coral_to_dye/rock_to_brown","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Unknown","minecraft:brown_mushroom",212,"Brown Mushroom","aquaculture:brown_mushroom_from_fish","farmersdelight:cabbage_roll_ingredients, quark:seed_pouch_holdable, sereneseasons:winter_crops, sereneseasons:spring_crops, sereneseasons:autumn_crops, alexsmobs:banana_slug_breedables, spawn:snail_tempts, forge:mushrooms, spawn:snail_feeds, naturalist:tortoise_tempt_items, sereneseasons:summer_crops, alexsmobs:tusklin_foodstuffs"
"Unknown","minecraft:brown_mushroom",212,"Brown Mushroom","dynamictreesplus:brown_mushroom_seed_to_minecraft_brown_mushroom","farmersdelight:cabbage_roll_ingredients, quark:seed_pouch_holdable, sereneseasons:winter_crops, sereneseasons:spring_crops, sereneseasons:autumn_crops, alexsmobs:banana_slug_breedables, spawn:snail_tempts, forge:mushrooms, spawn:snail_feeds, naturalist:tortoise_tempt_items, sereneseasons:summer_crops, alexsmobs:tusklin_foodstuffs"
"Unknown","minecraft:brown_mushroom",212,"Brown Mushroom","farmersdelight:cutting/brown_mushroom_colony","farmersdelight:cabbage_roll_ingredients, quark:seed_pouch_holdable, sereneseasons:winter_crops, sereneseasons:spring_crops, sereneseasons:autumn_crops, alexsmobs:banana_slug_breedables, spawn:snail_tempts, forge:mushrooms, spawn:snail_feeds, naturalist:tortoise_tempt_items, sereneseasons:summer_crops, alexsmobs:tusklin_foodstuffs"
"Unknown","minecraft:brown_stained_glass",461,"Brown Stained Glass","connectedglass:vanilla_brown_stained_glass","forge:storage_blocks/glass, forge:glass/silica, forge:stained_glass, c:glass_blocks, forge:glass, forge:glass/brown"
"Unknown","minecraft:brown_stained_glass",461,"Brown Stained Glass","quark:tweaks/crafting/brown_glass","forge:storage_blocks/glass, forge:glass/silica, forge:stained_glass, c:glass_blocks, forge:glass, forge:glass/brown"
"Unknown","minecraft:brown_stained_glass_pane",477,"Brown Stained Glass Pane","connectedglass:vanilla_brown_stained_glass_pane","forge:panes/glass, forge:glass_panes/brown, forge:stained_glass_panes, c:glass_panes, forge:glass_panes"
"Unknown","minecraft:brown_wool",192,"Brown Wool","alexsmobs:bison_fur_to_wool","minecraft:wool, minecraft:dampens_vibrations"
"Unknown","minecraft:brown_wool",192,"Brown Wool","quark:tweaks/crafting/utility/wool/brown_wool","minecraft:wool, minecraft:dampens_vibrations"
"Unknown","minecraft:bubble_coral_block",574,"Bubble Coral Block","immersive_weathering:bubble_coral_block",""
"Unknown","minecraft:bubble_coral_block",574,"Bubble Coral Block","upgrade_aquatic:bubble_coral_block",""
"Unknown","minecraft:bucket",868,"Bucket","bclib:tag_bucket","c:empty_buckets, forge:buckets, forge:buckets/empty, farmersdelight:serving_containers, crabbersdelight:crab_trap_bait"
"Unknown","minecraft:cake",923,"Cake","farmersdelight:cake_from_milk_bottle",""
"Unknown","minecraft:cake",923,"Cake","farmersdelight:cake_from_slices",""
"Unknown","minecraft:calcite",11,"Calcite","buildersdelight:calcite","handcrafted:trim_materials, handcrafted:counter_materials"
"Unknown","minecraft:campfire",1167,"Campfire","crafttweaker:new_campfire",""
"Unknown","minecraft:candle",1190,"Candle","delightful:candle_from_animal_fat","minecraft:candles"
